customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,split
6171-ZTVYB,0,2023-02-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,No,College,3.0,Self-employed,100–150k,66.25,150.43,4.0,3.0,train
1172-VIYBP,0,2023-02-01,Two year,No,Bank transfer (automatic),No,Quarter,No,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,69.7,139.14,1.0,2.0,train
4049-ZPALD,0,2023-02-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,No internet serNice,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,99.0,289.25,2.0,2.0,train
0487-VVUVK,0,2023-02-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.15,19.27,0.0,2.0,train
1320-HTRDR,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.5,189.04,0.0,2.0,train
6047-SUHPR,0,2023-02-01,One year,No,Electronic check,No,Annual,Yes,Yes, Yes  ,No,DSL,Yes,Yes,Yes,No,No,No,No,No,No,Yes,male,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,59.8,109.24,0.0,2.0,train
0100-DUVFC,0,2023-02-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.8,288.37,0.0,3.0,train
7812-FZHPE,1,2023-02-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,24.1,0.0,0.0,3.0,train
6252-DFGTK,0,2023-02-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,68.1,180.29,3.0,2.0,train
0980-PVMRC,0,2023-02-01,UNK-9f7e653c,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,50.85,166.63,3.0,2.0,train
6754-WKSHP,0,2023-02-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,25.35,78.2,0.0,2.0,train
0383-CLDDA,0,2023-02-01,Two year,Yes,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Retired,100–150k,85.35,247.3,6.0,1.0,train
0856-NAOES,0,2023-02-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,No,No,No,male,0.0,No,No,College,2.0,Self-employed,100–150k,60.9,132.82,5.0,2.0,train
8398-TBIYD,0,2023-02-01,Two year,Yes,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,84.7,292.34,6.0,2.0,train
2862-PFNIK,0,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,No,No,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,24.7,170.3,4.0,3.0,train
4853-OITSN,0,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly, Yes  ,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes, Yes  ,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,89.15,309.97,4.0,1.0,train
1472-TNCWL,0,2023-02-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,94.7,339.83,2.0,2.0,train
3460-TJBWI,0,2023-02-01,Two year,No,Mailed check,No,Annual,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,24.2,16.04,0.0,3.0,train
2027-OAQQC,1,2023-02-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,49.05,253.86,4.0,2.0,train
0487-RPVUM,0,2023-02-01,Month-to-month,No,Bank transfer (automatic),Yes, Monthly  ,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,NO ,No,No,Yes,Yes,No,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,99.4,292.63,3.0,3.0,train
6297-NOOPG,0,2023-02-01,Two year,Yes,Electronic check,No,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,110.5,348.89,6.0,2.0,train
9391-LMANN,0,2023-02-01,One year,No,Electronic check,No,Quarter,No,Yes,Yes,NO ,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,male,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,95.95,324.18,1.0,2.0,train
5825-XJOCM,0,2023-02-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,male,0.0,No,Yes,College,2.0,Retired,100–150k,64.4,129.36,3.0,2.0,train
0621-TSSMU,0,2023-02-01,One year,No,Credit card (automatic),Yes,Annual,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.95,60.51,0.0,3.0,train
2239-JALAW,1,2023-02-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,103.25,335.95,0.0,2.0,train
5898-IGSLP,0,2023-02-01,Month-to-month,No,Electronic check,Yes,Monthly, No  ,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,89.3,284.7,5.0,2.0,train
5146-CBVOE,0,2023-02-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.1,279.13,2.0,3.0,train
7294-TMAOP,1,2023-02-01,Month-to-month,No,Electronic check,No,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,90.55,374.1,3.0,3.0,train
1271-SJBGZ,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,43.65,160.57,0.0,3.0,train
6166-ILMNY,1,2023-02-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,69.75,255.99,5.0,2.0,train
9036-CSKBW,0,2023-02-01,One year,No,Bank transfer (automatic),No,Semiann,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,107.45,370.2,1.0,ORPH-b3cbe8d8,train
0343-QLUZP,0,2023-02-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,39.6,58.85,0.0,3.0,train
5859-HZYLF,0,2023-02-01,Two year,Yes,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,19.15,39.76,3.0,3.0,train
9127-FHJBZ,0,2023-02-01,Two year,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,114.0,296.76,7.0,3.0,train
9824-BEMCV,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,69.0,283.8,2.0,3.0,train
6766-HFKLA,0,2023-02-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic, No  ,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,103.2,367.63,2.0,UNK-9fd46827,train
8780-IHCRN,0,2023-02-01,Two year,No,Credit card (automatic),Yes, Monthly  ,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,24.65,73.61,5.0,3.0,train
3108-PCCGG,0,2023-02-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,84.45,205.84,3.0,2.0,train
6393-WRYZE,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,97.65,383.31,6.0,1.0,train
0661-WCQNQ,0,2023-02-01,One year,Yes,Credit card (automatic),No,Semiann,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,56.25,168.39,5.0,3.0,train
4102-HLENU,0,2023-02-01,Two year,No,Mailed check,Yes,Annual,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,65.65,118.47,5.0,2.0,train
7596-IIWYC,0,2023-02-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No, Yes  ,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.25,64.93,0.0,3.0,train
7024-OHCCK,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,93.85,191.17,0.0,1.0,train
6510-UPNKS,0,2023-02-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,24.8,19.0,0.0,3.0,train
1735-XMJVH,0,2023-02-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.35,20.29,4.0,3.0,train
8016-ZMGMO,0,2023-02-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,70.85,166.03,3.0,2.0,train
3703-VAVCL,1,2023-02-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,90.0,342.0,7.0,1.0,train
9957-YODKZ,0,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,80.8,203.42,4.0,2.0,train
3049-NDXFL,1,2023-02-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,85.8,284.33,0.0,2.0,train
7131-ZQZNK,0,2023-02-01,Two year,No,Credit card (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,59.85,177.83,4.0,3.0,train
7706-DZNKK,0,2023-02-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.45,19.77,0.0,3.0,train
8224-IVVPA,0,2023-02-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,56.7,152.87,2.0,2.0,train
6439-GTPCA,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes, Fiber optic  ,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,87.25,240.71,0.0,3.0,train
3841-NFECX,0,2023-02-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,96.35,208.73,7.0,2.0,train
8012-SOUDQ,0,2023-02-01,Month-to-month,Yes,Electronic check,No,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes, No  ,No,Yes,No,Yes,No,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,90.25,197.19,5.0,2.0,train
4918-QLLIW,1,2023-02-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,Yes,No,NO ,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,53.4,134.39,1.0,2.0,train
4767-HZZHQ,0,2023-02-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,82.05,303.1,0.0,2.0,train
0486-HECZI,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,96.75,341.39,2.0,3.0,train
3780-YVMFA,0,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,68.55,232.69,3.0,2.0,train
7841-TZDMQ,1,2023-02-01,UNK-ea98536e,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,46.0,37.04,1.0,3.0,train
2651-ZCBXV,0,2023-02-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Retired,>150k,108.0,351.31,6.0,2.0,train
4075-JFPGR,0,2023-02-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,93.5,327.63,4.0,1.0,train
7534-BFESC,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,male,1.0,No,No,College,1.0,Retired,100–150k,76.1,229.16,0.0,1.0,train
1098-TDVUQ,0,2023-02-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.25,10.54,0.0,2.0,train
9385-EHGDO,0,2023-02-01,Two year,Yes,Mailed check,Yes,Quarter,Yes,Yes, Yes  ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,19.85,0.0,1.0,3.0,train
5047-LHVLY,1,2023-02-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Yes,Yes,No,male,1.0,No,Yes,College,2.0,Retired,60–100k,50.15,126.37,0.0,2.0,train
0513-RBGPE,0,2023-02-01,Two year,Yes,Credit card (automatic),No,Annual,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,62.8,115.52,4.0,3.0,train
3597-MVHJT,0,2023-02-01,Month-to-month,Yes,Bank transfer (automatic), Yes  ,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,No,No,Yes,female,0.0,No,No,Bachelor,2.0,Retired,>150k,95.6,254.02,4.0,2.0,train
9063-ZGTUY,1,2023-02-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes, Yes  ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.4,0.0,0.0,2.0,train
8592-PLTMQ,0,2023-02-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,24.7,0.0,0.0,3.0,train
4933-IKULF,0,2023-02-01,One year,No,Mailed check,No,Semiann,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,1.0,No,No,HighSchool,1.0,Retired,60–100k,20.65,14.15,0.0,3.0,train
3552-CTCYF,0,2023-02-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,104.8,352.18,6.0,2.0,train
4332-MUOEZ,0,2023-02-01,One year,No,Credit card (automatic),Yes,Quartxr,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,male,1.0,Yes,Yes,College,2.0,Retired,100–150k,94.3,191.85,7.0,2.0,train
8067-NIOYM,0,2023-02-01,Two year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No, Yes  ,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,21.1,0.0,0.0,3.0,train
0619-OLYUR,0,2023-02-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,111.9,324.43,5.0,2.0,train
9576-ANLXO,1,2023-02-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,3.0,Retired,>150k,69.55,250.05,0.0,2.0,train
5642-MHDQT,0,2023-02-01,One year,Yes,Bank transfer (automatic),No,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,YES ,No internet service,no,No,Yes,No,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,19.85,0.0,2.0,3.0,train
8262-COGGB,0,2023-02-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.45,16.79,0.0,3.0,train
1029-QFBEN,1,2023-02-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,No,No,College,2.0,Employed,60–100k,19.55,67.46,2.0,2.0,train
6563-VRERX,0,2023-02-01,One year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,20.6,99.35,7.0,2.0,train
5740-YHGTW,0,2023-02-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,97.55,331.36,0.0,2.0,train
2273-QCKXA,0,2023-02-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,No, No  ,No,Yes,No,No,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Employed,60–100k,49.05,65.92,4.0,2.0,train
3877-JRJIP,1,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,No,No,No,male,0.0,No,No,College,3.0,Self-employed,100–150k,59.85,122.63,3.0,2.0,train
8129-GMVGI,0,2023-02-01,Two year,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,5.0,Employed,60–100k,20.05,0.0,0.0,2.0,train
9600-UDOPK,1,2023-02-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,94.05,388.5,1.0,2.0,train
4526-ZJJTM,0,2023-02-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,No,Yes,No, Yes  ,female,1.0,Yes,No,College,2.0,Retired,100–150k,88.4,247.46,0.0,1.0,train
5202-IVJNU,1,2023-02-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,No,No,Yes,female,0.0,No,Yes,College,2.0,Self-employed,60–100k,30.1,118.29,3.0,3.0,train
5609-IMCGG,0,2023-02-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Retired,>150k,84.35,286.76,3.0,2.0,train
1169-SAOCL,0,2023-02-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,2.0,Retired,>150k,106.65,365.72,8.0,2.0,train
1179-INLAT,0,2023-02-01,One year,Yes,Mailed check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.45,54.09,0.0,3.0,train
6100-QQHEB,1,2023-02-01,UNK-8b0aad02,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,92.55,333.86,0.0,2.0,train
8433-WPJTV,0,2023-02-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,103.9,274.45,0.0,2.0,train
2277-DJJDL,0,2023-02-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes, Yes  ,Yes,male,1.0,Yes,No,College,3.0,Retired,100–150k,99.0,328.11,12.0,2.0,train
1400-WIVLL,0,2023-02-01,Two year,No,Electronic check,Yes,Semiann,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,107.95,321.21,7.0,3.0,train
1732-VHUBQ,1,2023-02-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,No, No  ,female,1.0,Yes,Yes,College,2.0,Retired,100–150k,70.55,142.59,0.0,3.0,train
