gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8984-EYLLL
Male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,9057-MSWCO
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,9833-TGFHX
Male,0.0,No,Yes,College,2.0,Employed,60–100k,9294-TDIPC
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,5229-DTFYB
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,0104-PPXDV
Female,0.0,No,No,College,1.0,Self-employed,60–100k,5176-LMJXE
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,3583-KRKMD
Male,0.0,YES ,No,Bachelor,1.0,Self-employed,>150k,1010-DIAUQ
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9069-LGEUL
Female,0.0,No,No,College,1.0,Employed,60–100k,7302-ZHMHP
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,9571-EDEBV
Male,0.0,Yes,Yes,bachelor,3.0,Retired,>150k,3520-FJGCV
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,6563-VRERX
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0259-GBZSH
Male,0.0,No,Yes,College,3.0,Employed,60–100k,6122-EFVKN
Female,0.0,Yes,Yes,Bachelor,2.0, Retired  ,>150k, 2805-EDJPQ  
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,6862-CQUMB
Female,0.0,No,No,College,1.0,Self-employed,100–150k,7156-MXBJE
Male,0.0,No,No,College,1.0,Employed,60–100k,6158-HDPXZ
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,9601-BRXPO
Female,0.0,No,No,College,2.0,Self-employed,100–150k,2863-IMQDR
Male,0.0,No,,Bachelor,1.0,Self-employed,>150k,5686-CMAWK
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5651-CRHKQ
Male,0.0,No,No,College,2.0,Self-employed,60–100k,6905-NIQIN
Male,1.0,Yes,Yes,College,3.0,Retired,60–100k,8204-YJCLA
Male,0.0,YES ,No,Bachelor,1.0,Retired,>150k,5167-ZFFMM
Male,0.0, yes  ,No,Bachelor,1.0,Retired,>150k,6583-SZVGP
Male,1.0,Yes, No  ,HighSchool,3.0,Retired,60–100k,4895-TMWIR
Female,1.0,Yes,No,College,2.0,Retired,100–150k,0533-BNWKF
Female,0.0,No,No,College,1.0,Self-employed,60–100k,1708-PBBOA
Male,0.0,No, No  ,Bachelor,1.0,Self-employed,>150k,8782-LKFPK
Male,0.0,No,Yes,College,1.0,Employed,60–100k,5522-JBWMO
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,3597-MVHJT
Male,1.0,Yes,No,College,,Retired,100–150k,9774-NRNAU
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,0224-RLWWD
Female,0.0,No,No,College,1.0,Employed,60–100k,9967-ATRFS
Female,1.0,Yes,No,College,2.0,Retired,100–150k,3951-NJCVI
Female,0.0,No,No,College,1.0,Retired,100–150k,2977-CEBSX
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,0177-PXBAT
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,6599-CEBNN
Male,1.0,No,No,College,1.0,Retired,60–100k,2519-ERQOJ
Female,0.0,Yes,Yes,College,7.0,Employed,60–100k,5876-QMYLD
Female,0.0,No,No,College,1.0,Self-employed,60–100k,2277-AXSDC
Female,0.0,No,No,College,1.0,Self-employed,60–100k,9442-JTWDL
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0979-PHULV
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,3067-SVMTC
FEMALE ,0.0,No,No,College,3.0,Self-employed,60–100k,5495-GPSRW
Male,0.0,No,No,College,1.0,Self-eUployed,60–100k,7606-BPHHN
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,4742-DRORA
Male,1.0,Yes,Yes,College,2.0,Retired,100–150k,0111-KLBQG
Female,0.0,No,No,College,1.0,Self-employed,60–100k,4800-VHZKI
Male,0.0,No,No,College,2.0,Self-employed,60–100k,7989-CHGTL
FEMALE ,1.0,No,No,College,2.0,Retired,100–150k,0334-GDDSO
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,4163-NCJAK
,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,5233-AOZUF
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5973-EJGDP
Female,1.0,Yes,No,College,4.0,Retired, 100–150k  ,1996-DBMUS
Female,0.0,Yes,Yes,Bachelor,—,Self-employed,>150k,7916-VCCPB
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4686-GEFRM
Female,0.0,,Yes,College,2.0,Self-employed,60–100k,5249-QYHEX
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,0578-SKVMF
Female,1.0,No,No,College,1.0,Retired,100–150k,5564-NEMQO
Female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,2233-FAGXV
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,5605-IYGFG
Male,0.0,No,Yes, Bachelor  ,1.0,Self-employed,>150k,7663-ZTEGJ
Male,0.0,Yes,Yes,College,4.0,Employed,60–100k,3935-TBRZZ
Female,0.0,No,No,College,1.0,Self-employed,60–100k,8111-BKVDS
Female,1.0,Yes,No,College,2.0,Retired,60–100k,2055-SIFSS
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,2806-MLNTI
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,8734-DKSTZ
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,4360-PNRQB
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,6152-ONASV
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9063-ZGTUY
Female,0.0,Yes,Yes,College,3.0,Retired,100–150k,7781-HVGMK
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2181-UAESM
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2957-LOLHO
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6048-NJXHX
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2320-SLKMB
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4980-URKXC
Male,0.0,no,Yes,Bachelor,2.0,Retired,>150k,4376-KFVRS
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5886-VLQVU
Male,0.0,No,No,College,3.0,Self-employed,60–100k,3577-AMVUX
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0771-WLCLA
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,5628-RKIFK
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0206-TBWLC
Female,0.0,No,Yes,College,2.0,Self-employed,100–150k,2937-FTHUR
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,1910-FMXJM
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,7752-XUSCI
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4110-PFEUZ
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,0732-OCQOC
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5168-MSWXT
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,1090-ESELR
Female,0.0,No,No,College,1.0,Employed,60–100k,8592-PLTMQ
Female,1.0,No, No  ,College,1.0,Retired,60–100k,5760-WRAHC
Male,0.0,Yes,No,College,2.0,Retired,100–150k,8847-GEOOQ
Female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0256-LTHVJ
Female,0.0,Yes,No,College,2.0,Employed,60–100k,4785-FCIFB
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,8313-NDOIA
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5149-CUZUJ
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,0942-KOWSM
Male,0.0,Yes,No,College,3.0,Employed,60–100k,4237-CLSMM
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1452-VOQCH
Male,0.0,No,Yes,College,2.0,Employed,60–100k,4719-UMSIY
Female,0.0,Yes,No,College,2.0,Retired,100–150k,6614-VBEGU
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,0880-TKATG
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3811-VBYBZ
Male,1.0,Yes,No,Bachelor,3.0,Retired,>150K ,1480-BKXGA
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2996-XAUVF
Male,1.0,Yes,No,Bachelor,3.0,,>150k,9076-AXYIK
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5968-XQIVE
Female,0.0,No,Yes,College,6.0,Employed,60–100k,8896-RAZCR
Female,0.0,Yes,Yes,College,,Self-employed,60–100k,4640-UHDOS
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,4933-IKULF
Male,0.0,No,No,College,2.0,Self-employed,60–100k,3583-EKAPL
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,1304-BCCFO
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4104-PVRPS
Female,0.0,Yes,Yes,,3.0,Self-employed,>150k,9399-APLBT
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2359-KMGLI
Male,1.0,Yes,Yes,College,2.0,Retired,100–150k,3780-DDGSE
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,4431-EDMIQ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0306-JAELE
Female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,6227-HWPWX
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,0486-LGCCH
Female,0.0, Yes  ,No,College,2.0,Self-employed,60–100k,0447-BEMNG
Female,1.0,No,No,College,1.0,Retired,100–150k,4612-SSVHJ
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5168-MQQCA
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5949-XIKAE
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7971-HLVXI
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,9094-AZPHK
Male,0.0,No,No,College,1.0,Retired,100–150k,3649-JPUGY
Female,,Yes,Yes,College,2.0,Self-employed,60–100k,4472-LVYGI
Male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,8372-JUXUI
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3552-CTCYF
Female,0.0,No,No, College  ,1.0,Self-employed,100–150k,6778-YSNIH
Female,0.0,,No,Bachelor,2.0,Self-employed,>150k,0388-EOPEX
Male,1.0,Yes,No,College,2.0,Retired,60–100k,5756-OZRIO
Male,0.0,No,No,College,1.0,Employed,60–100k,6579-JPICP
Male,0.0,No,No,College,2.0,Self-employed,60–100k,8205-OTCHB
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4134-BSXLX
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,0505-SPOOW
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,6235-VDHOM
Female,0.0,No,No,Bachelor,1.0,Retired, >150k  ,7783-YKGDV
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,4374-YMUSQ
Female,1.0,Yes,No,College,2.0,Retired,100–150k,4513-CXYIX
Female,0.0,Yes,Yes,,2.0,Self-employed,100–150k,3957-HHLMR
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,7803-XOCCZ
Male,0.0,No,Yes,College,2.0,Retired,100–150k,5736-YEJAX
Female,1.0,No,No,College,1.0,Retired,100–150k,5609-CEBID
Male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,8981-FJGLA
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7218-HKQFK
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4636-QRJKY
Female,0.0,No,No,College,1.0,Employed,60–100k,1135-LMECX
Male,1.0,Yes,Yes,College,2.0,Retired,100–150k,4332-MUOEZ
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,8535-SFUTN
Female,1.0,Yes,No,College,,Retired, 100–150k  ,5956-VKDTT
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,8677-HDZEE
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,2475-MROZF
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9412-GHEEC
Female,0.0,No,No,College,2.0,Self-employed,60–100k,3482-ABPKK
Female,1.0,Yes,No,College,3.0,Retired,100–150k,6705-LXORM
Female,1.0,Yes,No,College,2.0,Retired,100–150k,0257-ZESQC
 Male  ,0.0,No,No,College,2.0,Self-employed,60–100k,7531-GQHME
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5174-ITUMV
Male,1.0,Yes,No,College,3.0,Retired,60–100k,4109-CYRBD
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0913-XWSCN
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6825-UYPFK
Male,0.0,Yes,,Bachelor,3.0,Retired,>150k,8397-MVTAZ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0750-EBAIU
Male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,8606-CIQUL
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,3571-DPYUH
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,7601-GNDYK
Female,1.0,No,No,College,1.0,Retired,100–150k,0356-OBMAC
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8067-NIOYM
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1403-GYAFU
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4234-XTNEA
Male,1.0,Yes, Yes  ,Bachelor,4.0,Retired,>150k,1297-VQDRP
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9282-IZGQK
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5348-CAGXB
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,0621-HJWXJ
Female,0.0,Yes,Yes,,3.0,Self-employed,100–150k,5844-QVTAT
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8905-IAZPF
Female,0.0,Yes,Yes,College,3.0,Retired,100–150k,5394-MEITZ
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,6859-QNXIQ
Female,0.0,No,No,College,2.0,Self-employed,100–150k,2782-LFZVW
Female,0.0,No,No,College,1.0,Employed,60–100k,2866-IKBTM
Male,0.0,No,No,Bachelor,3.0,Retired,>150k,1342-JPNKI
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2817-NTQDO
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7129-AZJDE
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,6986-IJDHX
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,2560-PPCHE
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,4676-MQUEA
Male,0.0,No, No  ,College,1.0,Employed,60–100k,8138-EALND
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3580-HYCSP
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,1352-HNSAW
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2075-PUEPR
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1982-FEBTD
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,5301-GAUUY
Female,0.0,Yes,Yes,College,4.0,Retired,100–150k,5791-KAJFD
Female,0.0,No,No,College,3.0,Self-employed,60–100k,2654-VBVPB
Male,0.0,No,No,College,1.0,Self-employed,100–150k,1154-HYWWO
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2501-XWWTZ
,0.0,No,No,College,2.0,Self-employed,60–100k,3716-UVSPD
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6815-ABQFQ
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,7343-EOBEU
Male,0.0,,Yes,College,3.0,Self-employed,100–150k,3701-SFMUH
Male,,Yes,Yes,Bachelor,3.0,Retired,>150k,6103-LIANB
Male,0.0,No,No,College,2.0,Self-employed,100–150k,7319-VENRZ
Male,0.0,Yes,Yes,College,2.0,Retired,100–150k,5846-NEQVZ
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,6967-QIQRV
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,5781-RFZRP
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,0939-YAPAF
Female,0.0,No,No,College,,Self-employed,60–100k,0308-IVGOK
Female,0.0,Yes,no,College,4.0,Self-employed,60–100k,7293-LSCDV
Male,1.0,No, No  ,College,2.0,Retired,60–100k,7025-WCBNE
Female,0.0,No,No,College,1.0,Self-employed,100–150k,5756-JYOJT
Male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,4710-FDUIZ
,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6030-REHUX
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k, 9548-LIGTA  
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5150-LJNSR
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8270-RKSAP
Male,1.0,Yes,No,College,2.0,Retired,100–150k,6522-YRBXD
Male,0.0,No,No,College,2.0,Self-employed,60–100k,2640-LYMOV
Female,0.0,Yes,Yes,College,2.0,Employed,,1218-VKFPE
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3627-FHKBK
Female,1.0,No,No,College,1.0,Retired,100–150k,2865-TCHJW
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1423-BMPBQ
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2393-DIVAI
Female,1.0,No,No,College,1.0,Retired,100–150k,5192-EBGOV
Male,0.0,No,No,College,1.0,Retired,100–150k,4568-KNYWR
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,8752-IMQOS
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0742-LAFQK
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0795-LAFGP
Male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0619-OLYUR
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5512-IDZEI
Male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,0459-SPZHJ
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,0215-BQKGS
Male,0.0,No,No,College,1.0,Employed,60–100k,9244-ZVAPM
Female,0.0,No,No,,1.0,Self-employed,100–150k,0719-SYFRB
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8208-EUMTE
Male,0.0,No,No,College,1.0,Self-employed,100–150k,5172-MIGPM
 Male  ,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1710-RCXUS
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,0374-FIUCA
Male,0.0,No,No,Bachelor,2.0,Retired,,5839-SUYVZ
Male,0.0,No,No,College,1.0,Employed,60–100k,5173-ZXXXL
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,1096-ADRUX
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2001-MCUUW
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,2731-GJRDG
Male,0.0,Yes,No,College,3.0,Self-employed,100–150k,4723-BEGSG
Male,0.0,Yes,Yes,,6.0,Self-employed,100–150k,6516-NKQBO
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,8672-OAUPW
Male,0.0,,Yes,Bachelor,2.0,Retired,>150k,8207-DMRVL
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,3419-SNJJD
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,6543-CPZMK
Female,0.0,Yes,Yes,COLLEGE ,4.0,Self-employed,100–150k,4765-OXPPD
Male,0.0,No,Yes,College,1.0,Employed,60–100k,2804-ETQDK
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,6689-VRRTK
Male,0.0,No,No,College,1.0,Self-employed,100–150k,7138-GIRSH
Female,0.0,No,No,College,2.0,Employed,60–100k,9396-ZSFLL
Male,0.0,No,No,College,1.0,Self-employed,60–100k,
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,7134-MJPDY
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,5240-CAOYT
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,4059-IIEBK
Male,1.0,Yes,Yes,HighSchool,4.0,Retired,60–100k,4881-JVQOD
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0516-UXRMT
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4851-BQDNX
Female,0.0,No,No,,1.0,Employed,60–100k,5148-HKFIR
Female,0.0,No,No,College,2.0,Self-employed,60–100k,1009-IRMNA
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3003-CMDUU
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,5016-IBERQ
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6797-UCJHZ
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,2469-DTSGX
Male,1.0,Yes,No,College,4.0,Retired,100–150k,4554-YGZIH
Male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,5099-BAILX
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,9931-KGHOA
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,1775-KWJKQ
Male,0.0,No,No,College,3.0,Employed,60–100k,7665-VIGUD
Female,0.0,No,No,College,1.0,Self-employed,60–100k,9411-TPQQV
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,7207-RMRDB
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7954-MLBUN
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2077-DDHJK
Male,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,4913-EHYUI
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0195-IESCP
Male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,9574-BOSMD
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4580-TMHJU
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0970-ETWGE
Female,1.0,No,No,College,1.0,Retired,100–150k,4908-XAXAY
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8404-VLQFB
Male,1.0,Yes,No,College,3.0,Retired,100–150k,1626-ERCMM
Male,0.0,,No,College,1.0,Self-employed,60–100k,0887-HJGAR
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,2391-IPLOP
Female,1.0,No,No,College,1.0,Retired,100–150k,5644-PDMZC
Male,1.0,No,No,College,1.0,Retired,100–150k,3509-GWQGF
Female,0.0,No,No,Bachelor,3.0,Retired,>150k,9576-ANLXO
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2024-BASKD
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5845-BZZIB
Female,0.0,No,No,College,2.0,Employed,60–100k,1140-UKVZG
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,4160-AMJTL
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,5183-SNMJQ
Male,0.0,Yes,Yes,College,5.0,Retired,100–150k,8100-PNJMH
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,7838-LAZFO
Male,0.0,Yes,Yes,College,4.0,Employed,60–100k,4464-JCOLN
,0.0,Yes,No,College,2.0,Self-employed,60–100k,2085-JVGAD
Female,0.0,No,No, College  ,2.0,Self-employed,60–100k,5650-VDUDS
Female,0.0,No,No,College,1.0,Employed,60–100k,8095-WANWK
Male,0.0,No,No,College,1.0,Employed,60–100k,3030-ZKIWL
Male,0.0,Yes,Yes,College,2.0,Self-employed,,9565-FLVCG
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8755-OGKNA
Female,0.0,No,No,Bachelor,1.0,Self-employed, >150k  ,2800-VEQXM
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7538-GWHML
Male,0.0,No,No,College,2.0,Self-employed,60–100k,5533-RJFTJ
Female,0.0,No,No,College,1.0,Employed,60–100k,3859-CVCET
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,0214-JHPFW
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,5642-MHDQT
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3088-FVYWK
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3276-HDUEG
Male,0.0,No,No,College,1.0,Self-employed,60–100k,9092-GDZKO
Male,1.0,No,No,HighSchool,2.0,Retired,60–100k,0823-HSCDJ
Male,1.0,No,No,Bachelor,1.0,Retired,>150k,3729-OWRVL
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2324-AALNO
Female,0.0,No,No,College,2.0,Self-employed,60–100k,0822-GAVAP
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5760-IFJOZ
Male,0.0,Yes,No,Bachelor,2.0, Self-employed  ,>150k,2826-UWHIS
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,1448-PWKYE
 Female  ,0.0,Yes,Yes,College,3.0,Retired,100–150k,7501-IWUNG
Male,0.0,No,No,College,1.0,Retired,100–150k,4957-TREIR
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,7251-LJBQN
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8040-MNRTF
Female,0.0,No,No,College,2.0,Self-employed,60–100k,1536-HBSWP
Male,0.0,No,No,College,1.0,Self-employed,60–100k,5313-FPXWG
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,0067-DKWBL
Male,0.0,No,No,College,1.0,Employed,60–100k,0946-FKYTX
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5076-YVXCM
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8262-COGGB
Male,0.0,Yes,Yes,College,2.0,Retired,100–150k,6663-JOCQO
Male,0.0,No,Yes,College,3.0,Self-employed,60–100k,9620-QJREV
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,2276-YDAVZ
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,2682-KEVRP
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2480-JZOSN
Male,0.0,Yes,No,College,3.0,Retired,100–150k,0078-XZMHT
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5896-NPFWW
Male,1.0,Yes,Yes,College,,Retired,100–150k,
Male,0.0,Yes,Yes,College,2.0,Retired,,8338-QIUNR
Male,0.0,Yes,Yes,College,2.0,Retired,100–150k,1525-LNLOJ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9450-TRJUU
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1766-GKNMI
Female,0.0,No,No,College,2.0,Self-employed,60–100k,6942-LBFDP
Male,0.0,No,No,College,1.0,Employed,60–100k,1456-TWCGB
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,7133-VBDCG
Female,0.0,No,No,College,2.0,Self-employed,100–150k,7596-ZYWBB
Male,1.0,No,No,Bachelor,1.0,Retired,>150k,8329-UTMVM
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3014-WJKSM
Male,,Yes,Yes,College,2.0,Self-employed,100–150k,3347-YJZZE
Male,0.0,No,No,College,2.0,Employed,60–100k,1029-QFBEN
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7929-DMBCV
Female,0.0,No,No,College,1.0,Self-employed,60–100k,9661-JALZV
Female,0.0,No,Yes,Bachelor,2.0, Self-employed  ,>150k,5433-KYGHE
