MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,customerID
74.55,273.84,1,4.0,5839-SUYVZ
19.95,30.36,3,2.0,5173-ZXXXL
74.25,308.61,0,3.0,1096-ADRUX
108.65,355.56,6,3.0,2001-MCUUW
109.55,369.38,0,2.0,2731-GJRDG
86.65,251.11,7,2.0,4723-BEGSG
81.0,250.99,0,2.0,6516-NKQBO
47.85,80.98,7,2.0,8672-OAUPW
114.55,324.37,8,3.0,8207-DMRVL
105.25,274.2,5,2.0,3419-SNJJD
29.95,135.64,,2.0,6543-CPZMK
65.0,145.55,0,3.0,4765-OXPPD
20.55,0.0,,3.0,2804-ETQDK
109.8,324.82,3,3.0,6689-VRRTK
69.5,189.18,2,3.0,7138-GIRSH
48.85,119.17,5,2.0,9396-ZSFLL
25.25,87.96,4,3.0,6464-KEXXH
102.85,194.51,6,2.0,7134-MJPDY
87.55,290.37,2,3.0,5240-CAOYT
78.55,265.47,0,ORPH-1c74949f,4059-IIEBK
34.55,206.56,2,2.0,4881-JVQOD
92.05,262.72,1,3.0,0516-UXRMT
85.05,220.06,4,2.0,4851-BQDNX
19.7,14.87,2,2.0,5148-HKFIR
20.0,3.2,0,3.0,1009-IRMNA
95.15,373.04,8,2.0,3003-CMDUU
84.25,197.89,1,2.0,5016-IBERQ
104.6,296.81,0,2.0,6797-UCJHZ
111.65,291.68,0,2.0,2469-DTSGX
90.05,235.01,0,2.0,4554-YGZIH
110.75,220.14,5,3.0,5099-BAILX
55.0,139.69,3,2.0,9931-KGHOA
89.85,255.7,4,2.0,1775-KWJKQ
20.35,0.0,0,2.0,7665-VIGUD
54.55,193.26,10,2.0,9411-TPQQV
105.5,344.08,0,2.0,7207-RMRDB
99.45,360.85,1,2.0,7954-MLBUN
70.9,167.84,3,2.0,2077-DDHJK
104.55,289.34,3,2.0,4913-EHYUI
85.25,359.76,0,1.0,0195-IESCP
25.4,70.16,5,3.0,9574-BOSMD
56.15,171.15,4,3.0,4580-TMHJU
89.55,401.98,4,2.0,0970-ETWGE
89.85,261.95,0,2.0,4908-XAXAY
25.25,1.6,5,ORPH-df2b2f5e,8404-VLQFB
94.55,331.39,0,2.0,1626-ERCMM
45.7,72.43,0,3.0,0887-HJGAR
69.65,136.96,0,3.0,2391-IPLOP
89.5,232.93,4,1.0,5644-PDMZC
70.0,172.48,0,2.0,3509-GWQGF
69.55,250.05,0,2.0,9576-ANLXO
74.6,280.51,4,2.0,2024-BASKD
20.1,59.07,1,2.0,5845-BZZIB
24.8,18.05,2,2.0,1140-UKVZG
19.65,0.0,0,2.0,4160-AMJTL
95.1,314.13,4,ORPH-c74868a1,5183-SNMJQ
88.85,234.17,9,ORPH-d7e20b1f,8100-PNJMH
78.8,291.37,9,2.0,7838-LAZFO
19.85,9.42,2,3.0,4464-JCOLN
20.35,6.12,0,3.0,2085-JVGAD
24.25,82.09,5,-,5650-VDUDS
45.25,74.19,0,3.0,8095-WANWK
20.05,23.39,0,2.0,3030-ZKIWL
69.55,180.22,5,2.0,9565-FLVCG
19.5,0.0,3,3.0,8755-OGKNA
74.75,295.79,3,3.0,2800-VEQXM
69.65,224.24,4,2.0,7538-GWHML
30.2,163.85,0,4.0,5533-RJFTJ
45.65,132.8,1,1.0,3859-CVCET
57.8,259.43,3,3.0,0214-JHPFW
19.85,0.0,2,3.0,5642-MHDQT
25.55,25.5,0,4.0,3088-FVYWK
75.05,227.39,4,3.0,3276-HDUEG
,55.7,4,3.0,9092-GDZKO
49.15,187.22,6,2.0,0823-HSCDJ
110.35,285.38,6,2.0,3729-OWRVL
24.55,13.61,4,3.0,2324-AALNO
34.7,145.02,0,3.0,0822-GAVAP
107.95,353.21,0,1.0,5760-IFJOZ
81.4,285.76,4,2.0,2826-UWHIS
80.0,323.56,4,3.0,1448-PWKYE
73.8,236.42,5,3.0,7501-IWUNG
64.4,248.22,7,3.0,4957-TREIR
103.75,273.19,0,2.0,7251-LJBQN
71.1,235.98,4,2.0,8040-MNRTF
49.9,72.61,0,3.0,1536-HBSWP
24.6,26.52,3,3.0,5313-FPXWG
49.25,101.31,3,2.0,0067-DKWBL
30.1,109.59,3,3.0,0946-FKYTX
83.4,,6,1.0,5076-YVXCM
20.45,16.79,0,3.0,8262-COGGB
75.25,164.43,3,3.0,6663-JOCQO
20.55,22.88,3,3.0,9620-QJREV
75.1,207.23,0,2.0,2276-YDAVZ
20.05,0.0,0,2.0,2682-KEVRP
20.65,18.47,2,3.0,2480-JZOSN
85.15,176.88,3,2.0,0078-XZMHT
50.15,176.5,5,2.0,5896-NPFWW
84.95,253.84,2,3.0,9978-HYCIN
66.5,110.96,0,3.0,8338-QIUNR
63.3,173.75,4,2.0,1525-LNLOJ
83.15,240.26,0,2.0,9450-TRJUU
84.9,329.07,0,2.0,1766-GKNMI
20.55,113.85,,2.0,6942-LBFDP
49.25,169.33,6,1.0,1456-TWCGB
79.85,200.31,1,2.0,7133-VBDCG
59.6,130.05,9,ORPH-5cbddaf5,7596-ZYWBB
104.65,283.64,5,3.0,8329-UTMVM
75.3,264.07,0,3.0,3014-WJKSM
80.1,240.14,4,2.0,3347-YJZZE
19.55,67.46,2,2.0,1029-QFBEN
81.0,254.68,6,3.0,7929-DMBCV
24.7,22.58,2,3.0,9661-JALZV
86.0,245.51,5,3.0,5433-KYGHE
25.4,73.99,6,2.0,4312-KFRXN
89.15,316.87,6,UNK-6a6e3002,5575-TPIZQ
58.25,219.36,0,3.0,0114-IGABW
85.65,280.84,0,2.0,9944-AEXBM
50.35,182.01,6,2.0,1853-ARAAQ
80.35,241.48,0,2.0,6952-OMNWB
20.2,108.16,2,2.0,4697-LUPSU
20.55,49.06,1,2.0,8434-VGEQQ
85.95,320.51,1,2.0,4952-YSOGZ
45.35,149.57,6,2.0,1589-AGTLK
94.5,272.8,4,3.0,5244-IRFIH
21.25,0.0,0,3.0,6549-YMFAW
26.25,0.36,2,2.0,4950-HKQTE
80.85,336.54,2,3.0,6786-OBWQR
91.7,172.87,1,2.0,2684-EIWEO
74.2,152.63,4,2.0,2753-JMMCV
87.25,240.71,0,3.0,6439-GTPCA
20.35,75.34,0,3.0,6621-YOBKI
75.5,202.23,4,2.0,1216-JWVUX
79.05,277.43,5,1.0,7564-GHCVB
90.15,247.18,,UNK-34db8ead,1173-NOEYG
50.6,249.67,0,2.0,7595-EHCDL
110.45,377.21,0,2.0,6647-ZEDXT
101.0,345.42,3,2.0,2521-NPUZR
79.35,188.65,0,3.0,1307-TVUFB
89.85,119.45,9,2.0,7503-MIOGA
65.0,171.73,3,2.0,4381-MHQDC
80.45,281.64,1,2.0,6923-JHPMP
98.55,369.07,4,2.0,5138-WVKYJ
24.1,85.79,0,2.0,4018-PPNDW
44.05,104.75,0,3.0,1635-FJFCC
110.8,221.46,0,3.0,2499-AJYUA
114.95,255.06,4,3.0,6919-ELBGL
75.05,200.69,5,2.0,3966-HRMZA
19.25,0.0,1,3.0,6425-JWTDV
90.05,319.9,2,2.0,8405-IGQFX
56.7,152.87,2,2.0,8224-IVVPA
80.15,193.32,4,3.0,9477-LGWQI
71.35,157.76,0,2.0,1410-RSCMR
20.25,29.98,1,2.0,3115-CZMZD
90.35,324.88,3,2.0,0139-IVFJG
98.55,275.45,3,1.0,6683-VLCTZ
19.7,71.27,2,3.0,5730-DBDSI
19.85,74.78,0,2.0,0030-FNXPP
85.9,329.62,0,2.0,2189-WWOEW
90.35,308.72,7,3.0,5684-FJVYR
20.8,11.13,2,3.0,4013-GUXND
89.25,380.04,2,ORPH-2cd40cb4,1894-IGFSG
70.3,327.47,5,1.0,7379-POKDZ
66.85,194.42,6,1.0,1266-NZYUI
19.9,15.46,0,3.0,7969-FFOWG
35.8,224.47,0,2.0,4718-DHSMV
78.85,263.01,3,2.0,5175-WLYXL
20.4,4.81,2,3.0,7817-OMJNA
74.25,277.0,0,2.0,8728-SKJLR
64.8,190.66,4,3.0,3137-NYQQI
20.45,19.77,0,3.0,7706-DZNKK
93.35,356.05,0,2.0,0236-HFWSV
19.9,22.91,0,3.0,3900-AQPHZ
88.9,248.77,4,2.0,5842-POCOP
95.8,359.45,0,2.0,2037-XJFUP
110.65,353.86,5,1.0,8823-RLPWL
40.3,191.81,,1.0,9505-SQFSW
82.0,245.54,6,2.0,7314-OXENN
107.0,300.51,3,1.0,3758-CKOQL
45.35,81.69,0,3.0,0322-CHQRU
73.35,159.45,6,3.0,5676-CFLYY
44.8,148.75,0,2.0,7521-AFHAB
54.75,174.54,6,2.0,0285-INHLN
52.2,132.38,0,2.0,4678-DVQEO
40.6,117.66,7,3.0,5125-CNDSP
110.0,262.61,3,2.0,0691-IFBQW
55.3,152.38,1,2.0,nan
60.85,99.29,4,3.0,2202-OUTMO
78.4,234.01,3,1.0,UNK-f75e7294
69.65,112.44,7,2.0,0229-LFJAF
59.85,177.83,4,3.0,7131-ZQZNK
76.9,196.86,2,1.0,3442-ZHHCC
19.85,12.47,4,2.0,5726-CVNYA
67.65,188.02,8,2.0,9871-ELEYA
45.0,217.57,7,2.0,4257-GAESD
64.2,190.16,5,2.0,5173-WXOQV
81.7,233.21,0,3.0,2040-OBMLJ
25.55,3.52,2,3.0,6286-ZHAOK
20.0,19.71,0,3.0,3807-XHCJH
96.75,310.38,0,2.0,3009-JWMPU
75.65,216.67,0,3.0,5671-RQRLP
98.5,331.35,4,3.0,1450-GALXR
23.8,32.91,3,2.0,8859-AXJZP
64.2,200.82,5,3.0,3174-AKMAS
85.35,295.37,0,2.0,3138-BKYAV
76.8,209.44,0,2.0,9926-PJHDQ
55.2,91.76,3,3.0,7382-DFJTU
108.55,344.74,11,2.0,2798-NYLMZ
101.3,360.71,0,2.0,4289-DTDKW
69.55,271.76,0,2.0,1820-TQVEV
103.25,335.95,0,2.0,2239-JALAW
104.0,339.72,3,2.0,4853-RULSV
25.25,32.45,0,3.0,8098-TDCBU
30.4,71.75,1,3.0,3551-GAEGL
20.05,84.38,1,2.0,4785-NKHCX
84.6,370.15,3,1.0,3196-NVXLZ
86.2,324.78,4,2.0,6275-YDUVO
103.7,322.76,4,2.0,0036-IHMOT
111.2,362.54,0,2.0,0115-TFERT
88.0,216.22,4,3.0,4178-EGMON
106.35,361.34,6,2.0,4220-TINQT
79.15,194.34,0,2.0,5318-YKDPV
103.1,376.63,3,2.0,7975-TZMLR
63.95,99.9,3,3.0,0295-QVKPB
25.8,23.8,2,3.0,4335-BSMJS
,325.47,0,2.0,2311-QYMUQ
95.6,276.53,0,2.0,3643-AHCFP
25.55,14.68,0,2.0,9146-JRIOX
90.95,238.99,0,2.0,3104-OWCGK
44.85,179.92,5,3.0,5337-IIWKZ
108.55,381.18,0,2.0,9101-BWFSS
25.05,1.34,0,2.0,9650-VBUOG
74.1,231.35,7,3.0,3487-EARAT
88.8,306.28,0,3.0,2672-TGEFF
78.85,213.83,0,3.0,9231-ZJYAM
93.25,215.75,0,1.0,4250-WAROZ
71.4,208.12,3,3.0,8184-WMOFI
44.4,172.42,1,2.0,6982-SSHFK
79.2,169.19,7,2.0,6092-QZVPP
20.4,60.38,3,3.0,4625-LAMOB
100.0,249.17,4,2.0,0727-BMPLR
105.0,317.28,3,1.0,0392-BZIUW
19.8,32.52,2,3.0,1038-ZAGBI
30.85,115.33,11,3.0,6549-NNDYT
89.9,345.91,3,2.0,3027-ZTDHO
20.55,18.06,6,3.0,0422-OHQHQ
84.85,235.56,7,3.0,6916-HIJSE
33.15,197.5,4,3.0,2316-ESMLS
92.0,212.26,8,2.0,9778-OGKQZ
89.8,218.01,3,2.0,7408-OFWXJ
115.8,314.99,9,-,6007-TCTST
85.15,217.06,6,2.0,2252-NKNSI
24.85,0.0,3,1.0,8713-IGZSO
64.35,229.3,4,2.0,7905-TVXTA
20.5,40.92,5,3.0,7695-PKLCZ
100.15,304.77,0,1.0,2382-BCKQJ
86.05,173.78,5,3.0,8374-UULRV
50.8,115.29,4,2.0,2207-NHRJK
89.0,285.46,8,2.0,3224-DFQNQ
64.8,167.07,7,3.0,5275-PMFUT
19.8,0.0,5,2.0,4795-UXVCJ
,311.37,4,2.0,9777-IQHWP
73.65,173.31,0,2.0,0947-MUGVO
95.1,364.22,4,1.0,9944-HKVVB
94.65,348.33,2,2.0,4124-MMETB
80.6,214.21,6,3.0,UNK-438ad970
39.0,229.12,8,3.0,0979-MOZQI
20.5,69.21,3,3.0,2732-ISEZX
85.55,345.32,5,2.0,3313-QKNKB
26.4,0.0,0,3.0,0323-XWWTN
98.2,331.23,0,2.0,1937-OTUKY
97.55,351.09,6,1.0,1573-LGXBA
19.95,0.0,0,ORPH-3de038ea,1764-VUUMT
50.8,137.29,7,2.0,5073-WXOYN
99.7,362.81,4,1.0,4713-ZBURT
34.8,120.8,5,2.0,3050-GBUSH
105.1,367.66,5,2.0,0207-MDKNV
60.15,145.09,5,2.0,7876-AEHIG
64.75,127.61,4,2.0,7945-HLKEA
54.65,119.4,,2.0,9342-VNIMQ
110.1,365.89,7,2.0,9851-KIELU
19.3,0.0,0,4.0,3523-BRGUW
83.9,333.06,0,2.0,3908-BLSYF
111.25,362.44,5,3.0,3199-NPKCN
35.8,91.37,0,4.0,5170-PTRKA
20.05,12.16,0,3.0,4661-NJEUX
84.35,282.81,0,1.0,2123-AGEEN
110.5,246.38,3,2.0,1258-YMZNM
91.2,387.78,2,3.0,0048-LUMLS
100.55,329.52,3,2.0,7549-MYGPK
89.3,284.7,5,2.0,5898-IGSLP
103.85,344.85,1,2.0,3804-RVTGV
81.1,179.16,0,2.0,6259-WJQLC
24.6,180.42,2,2.0,9227-LUNBG
81.2,201.62,5,3.0,7997-EASSD
94.3,338.73,4,1.0,0730-KOAVE
116.1,380.39,2,2.0,8975-SKGRX
105.55,336.04,0,2.0,0678-RLHVP
98.9,350.3,4,2.0,4315-MURBD
94.4,273.47,4,2.0,2267-FPIMA
19.5,0.0,3,3.0,1051-GEJLJ
98.3,357.67,0,2.0,9734-YWGEX
93.85,261.35,4,3.0,2719-BDAQO
105.6,360.81,5,ORPH-23e4e721,5285-MVEHD
81.35,221.51,2,1.0,0379-DJQHR
100.5,261.07,2,2.0,0781-LKXBR
56.4,129.82,5,2.0,5543-QDCRY
65.35,153.29,5,,0297-RBCSG
19.95,0.0,0,2.0,4694-PHWFW
111.25,353.91,0,UNK-ddb7a2a6,0835-JKADZ
72.85,150.41,2,2.0,1907-UBQFC
89.0,231.87,0,2.0,7508-SMHXL
,344.51,2,2.0,3865-YIOTT
20.05,0.0,0,,5993-BQHEA
25.2,67.04,0,ORPH-09b0791a,6024-RUGGH
73.55,209.07,0,2.0,6513-EECDB
75.4,151.99,0,2.0,3956-CJUST
65.55,243.71,4,3.0,4079-WWQQQ
80.7,,2,3.0,6103-BOCOU
104.55,386.84,0,2.0,5149-TGWDZ
24.15,17.27,0,,7471-WNSUF
20.45,0.0,5,3.0,8942-DBMHZ
75.4,254.71,3,2.0,4301-VVZKA
79.7,191.56,6,3.0,9199-PWQVC
81.7,207.66,3,,4824-GUCBY
76.3,161.16,4,2.0,5393-HJZSM
79.4,221.53,5,1.0,7074-IEVOJ
81.15,295.22,0,3.0,9625-QSTYE
103.75,364.66,7,3.0,0862-PRCBS
86.45,328.06,2,2.0,8812-ZRHFP
75.1,279.13,2,3.0,5146-CBVOE
0.0,231.66,7,2.0,0454-OKRCT
19.3,0.0,5,3.0,5787-KXGIY
84.6,229.51,2,2.0,4750-ZRXIU
33.6,103.36,0,4.0,4198-VFOEA
83.25,261.54,0,2.0,6630-UJZMY
80.85,209.02,5,2.0,5709-LVOEQ
79.05,264.36,3,2.0,6400-BWQKW
108.05,394.44,4,3.0,2692-AQCPF
19.9,0.0,3,2.0,0347-UBKUZ
21.05,84.21,2,2.0,0835-DUUIQ
30.15,115.82,0,2.0,0811-GSDTP
79.85,321.88,0,1.0,7567-ECMCM
65.5,195.75,5,3.0,6115-ZTBFQ
104.1,371.42,3,1.0,6353-BRMMA
74.4,213.28,2,2.0,6680-WKXRZ
20.5,0.0,0,2.0,6231-WFGFH
91.35,279.63,4,2.0,9904-EHEVJ
99.05,239.84,3,2.0,7028-DVOIQ
20.5,0.0,2,4.0,6169-PPETC
44.95,101.65,3,,4208-UFFGW
75.6,162.9,2,2.0,8584-KMVXD
55.1,171.57,4,3.0,8467-WYNSR
58.95,156.27,2,3.0,0851-DFJKB
95.1,360.16,0,2.0,5382-SOYZL
44.7,81.66,7,3.0,9448-REEVD
25.45,26.61,1,3.0,3261-CQXOL
56.75,103.48,9,2.0,8388-FYNPZ
81.75,199.55,7,3.0,4002-BQWPQ
86.1,300.95,4,1.0,5651-YLPRD
,49.73,0,2.0,2826-DXLQO
20.5,12.84,0,2.0,4378-BZYFP
60.9,116.45,0,3.0,9489-UTFKA
73.25,193.74,6,4.0,4849-PYRLQ
45.7,143.7,8,3.0,9117-SHLZX
100.3,264.92,7,1.0,9889-TMAHG
19.25,6.0,2,3.0,4541-RMRLG
20.85,18.29,0,3.0,7764-BDPEE
77.35,156.03,8,2.0,3429-IFLEM
96.0,289.62,6,3.0,3158-MOERK
90.55,374.1,3,3.0,7294-TMAOP
93.85,233.6,4,2.0,5002-GCQFH
,177.25,0,3.0,0556-FJEGU
30.35,65.43,0,2.0,8919-FYFQZ
75.95,225.85,0,3.0,0604-THJFP
108.05,375.86,5,2.0,2834-JRTUA
69.9,268.9,4,2.0,5875-YPQFJ
75.25,312.63,2,1.0,5879-SESNB
103.75,267.14,3,1.0,6646-QVXLR
54.95,107.3,8,2.0,6461-PPAXN
19.5,0.0,2,4.0,3318-ISQFQ
19.6,80.06,1,3.0,1106-HRLKZ
47.85,30.76,2,3.0,2483-XSSMZ
,298.05,4,2.0,8603-IJWDN
23.75,0.0,2,2.0,UNK-a44a1c72
80.6,184.61,4,2.0,9369-XFEHK
43.8,101.54,6,2.0,2604-XVDAM
19.75,35.31,5,UNK-1fc6e6ce,3717-OFRTN
19.15,66.75,4,3.0,9046-JBFWA
19.6,69.54,3,3.0,3280-NMUVX
80.3,255.53,5,2.0,1206-EHBDD
24.35,0.0,2,4.0,8361-LBRDI
,28.47,0,3.0,4883-KCPZJ
26.1,26.5,0,3.0,9108-EQPNQ
20.0,105.72,0,3.0,7277-KAMWT
85.3,278.23,5,2.0,3842-IYKUE
70.0,269.21,4,,6641-XRPSU
94.3,287.01,5,2.0,1374-DMZUI
20.7,1.43,0,2.0,2545-LXYVJ
70.3,235.67,5,2.0,3234-VKACU
95.35,332.47,5,2.0,8357-EQXFO
75.5,188.82,0,3.0,1989-PRJHP
69.55,288.66,2,2.0,8120-JDCAM
19.85,77.4,0,3.0,8917-FAEMR
20.0,13.21,3,2.0,7047-YXDMZ
95.85,279.33,0,2.0,2858-EIMXH
90.1,290.02,3,2.0,9524-EGPJC
68.95,235.02,6,2.0,6993-OHLXR
99.55,373.73,2,2.0,8818-XYFCQ
20.75,5.79,0,3.0,6419-ZTTLE
50.15,143.05,3,2.0,0929-HYQEW
58.65,228.67,9,3.0,6614-YOLAC
95.9,353.71,6,1.0,7426-RHZGU
49.5,164.13,0,2.0,4065-JJAVA
57.45,110.06,3,2.0,4695-VADHF
53.65,175.3,4,2.0,3863-IUBJR
80.1,220.65,0,2.0,7649-SIJJF
24.4,47.05,4,4.0,9361-YNQWJ
40.05,168.41,7,3.0,3748-FVMZZ
19.5,31.55,1,1.0,9391-TTOYH
51.05,73.6,1,2.0,1452-XRSJV
54.35,158.36,8,2.0,3422-WJOYD
84.7,205.31,0,2.0,8242-SOQUO
86.1,268.53,1,2.0,7460-ITWWP
,296.07,5,2.0,7147-AYBAA
110.0,284.8,8,2.0,7868-TMWMZ
100.6,286.28,2,2.0,4822-RVYBB
94.9,319.3,4,1.0,6732-FZUGP
83.75,313.84,2,2.0,8436-BJUMM
88.3,265.84,9,3.0,4184-TJFAN
69.75,,3,2.0,8329-GWVPJ
71.6,265.32,0,2.0,1352-VHKAJ
92.1,222.46,0,2.0,4145-UQXUQ
23.65,45.02,4,3.0,2632-TACXW
81.85,242.39,3,2.0,8146-QQKZH
25.1,33.68,2,3.0,1767-CJKBA
114.7,321.82,4,2.0,6445-TNRXS
49.15,212.53,0,3.0,4581-LNWUM
80.9,268.81,6,3.0,4869-EPIUS
79.45,317.28,8,2.0,9948-YPTDG
90.45,262.24,0,2.0,1236-WFCDV
19.3,19.05,4,2.0,1915-OAKWD
70.2,310.43,7,2.0,7296-PIXQY
69.75,223.74,5,2.0,4883-QICIH
,152.84,3,3.0,3354-OADJP
99.3,370.84,3,,3524-WQDSG
74.0,198.03,5,3.0,0810-DHDBD
50.25,131.91,4,3.0,4026-SKKHW
19.8,34.11,0,2.0,2829-HYVZP
19.65,63.36,2,2.0,8329-IBCTI
43.65,160.57,0,3.0,1271-SJBGZ
35.5,168.04,3,3.0,3845-JHAMY
80.75,155.61,0,3.0,7013-PSXHK
39.5,136.02,2,2.0,5669-SRAIP
97.1,383.36,0,2.0,5981-ITEMU
19.55,0.0,0,3.0,3486-NPGST
80.0,281.84,2,2.0,6941-PMGEP
84.7,220.36,3,2.0,1624-WOIWJ
89.55,350.6,4,1.0,2074-GKOWZ
90.6,353.68,5,3.0,0376-YMCJC
20.05,0.0,0,2.0,6100-FJZDG
112.4,282.24,3,1.0,4829-ZLJTK
50.2,161.06,5,4.0,1730-VFMWO
62.25,222.12,3,3.0,7143-BQIBA
55.7,97.14,4,2.0,3800-LYTRK
90.05,316.93,4,2.0,0634-SZPQA
19.65,11.99,0,3.0,9646-NMHXE
89.25,,2,2.0,7030-NJVDP
99.05,267.09,7,1.0,5536-RTPWK
,72.46,4,3.0,8883-GRDWQ
69.75,255.99,5,2.0,6166-ILMNY
49.05,65.47,4,2.0,3097-NNSPB
56.75,253.0,6,3.0,7771-ZONAT
98.05,335.99,5,2.0,0655-RBDUG
21.1,46.19,0,3.0,2111-DWYHN
96.65,273.18,7,2.0,4194-WHFCB
24.5,,3,2.0,4121-AGSIN
114.5,357.37,5,2.0,4361-BKAXE
79.2,198.24,0,2.0,9845-PEEKO
69.55,,0,2.0,0455-XFASS
20.05,0.0,0,3.0,0301-KOBTQ
98.85,266.17,0,2.0,1751-NCDLI
25.75,0.0,0,2.0,4367-NUYAO
80.95,324.66,0,2.0,9878-TNQGW
19.6,0.0,2,3.0,9170-ARBTB
74.3,180.77,0,2.0,4441-NIHPT
89.7,289.46,7,2.0,8999-BOHSE
87.65,295.49,4,3.0,7241-AJHFS
100.45,261.95,5,2.0,7029-RPUAV
74.75,275.71,1,3.0,4546-FOKWR
107.45,370.2,1,ORPH-b3cbe8d8,9036-CSKBW
75.35,266.02,0,2.0,5832-TRLPB
64.95,176.28,3,2.0,8590-YFFQO
100.45,311.74,7,3.0,8659-IOOPU
68.5,196.1,3,2.0,1338-CECEE
80.55,300.27,4,2.0,7439-DKZTW
81.25,216.35,7,2.0,4646-QZXTF
90.4,366.13,2,2.0,4607-CHPCA
89.55,251.93,2,1.0,9742-XOKTS
55.7,143.2,0,2.0,6921-OZMFH
24.8,16.93,0,2.0,9578-FOMUK
20.0,26.84,0,2.0,4712-UYOOI
,96.18,0,2.0,8824-RWFXJ
105.2,292.08,0,3.0,7722-CVFXN
19.55,,3,3.0,8717-VCTXJ
79.75,332.89,0,3.0,7363-QTBIW
97.45,386.02,3,3.0,4159-NAAIX
24.25,15.79,1,3.0,0971-QIFJK
24.6,10.86,0,3.0,9397-TZSHA
50.15,96.95,0,ORPH-87ac0581,3391-JSQEW
39.6,58.85,0,3.0,0343-QLUZP
94.4,313.42,0,2.0,9763-PDTKK
89.85,193.4,6,2.0,2176-LVPNX
78.95,314.23,0,1.0,7627-JKIAZ
98.85,353.35,6,2.0,3312-UUMZW
53.85,161.46,0,3.0,1271-UODNO
24.25,0.0,0,3.0,8461-EFQYM
,334.37,3,2.0,6900-RBKER
105.25,340.57,6,1.0,6891-JPYFF
59.5,220.0,12,3.0,1459-QNFQT
70.55,268.73,5,2.0,1047-NNCBF
82.5,171.7,0,2.0,3696-XRIEN
44.85,200.78,0,3.0,4081-DYXAV
61.6,98.14,6,3.0,0074-HDKDG
49.05,111.83,2,3.0,8791-GFXLZ
105.65,298.16,3,1.0,8111-SLLHI
74.65,198.85,0,2.0,0927-LCSMG
66.25,78.37,4,2.0,9330-DHBFL
19.4,75.25,0,3.0,0098-BOWSO
86.05,294.31,0,2.0,3452-ABWRL
19.15,39.76,3,3.0,5859-HZYLF
0.0,164.06,0,3.0,8257-RZAHR
104.05,328.78,0,1.0,5293-WXJAK
19.25,0.0,2,3.0,3156-QLHBO
81.95,234.03,4,2.0,2208-NQBCT
114.65,269.13,2,2.0,1779-PWPMG
20.0,98.78,0,2.0,6621-NRZAK
19.8,68.02,0,3.0,0831-JNISG
65.15,124.06,2,1.0,0774-IFUVM
19.65,32.66,2,3.0,3082-WQRVY
88.95,248.31,3,UNK-e443b472,9553-DLCLU
0.0,6.11,0,2.0,1641-BYBTK
75.2,208.39,1,2.0,2460-NGXBJ
56.8,170.2,4,3.0,2446-ZKVAF
35.55,159.48,0,3.0,0841-NULXI
75.5,276.28,1,2.0,3522-CDKHF
35.6,118.23,2,3.0,1430-SFQSA
60.25,203.56,3,2.0,0411-EZJZE
95.15,377.44,0,2.0,7851-WZEKY
96.65,387.12,0,2.0,8844-TONUD
40.35,224.73,4,3.0,8807-ARQET
18.85,0.0,4,2.0,8992-CEUEN
54.85,150.27,2,2.0,4320-QMLLA
64.3,169.56,3,2.0,8777-PVYGU
24.65,45.62,3,3.0,8292-ITGYJ
76.1,239.78,5,2.0,6870-ZWMNX
18.7,32.41,0,3.0,0621-CXBKL
97.95,275.17,7,2.0,5268-DSMNQ
94.1,319.15,0,1.0,5334-JLAXU
80.4,229.11,6,1.0,4086-YQSNZ
95.1,307.91,3,1.0,6242-MBHPK
31.35,149.86,0,4.0,5868-CZJDR
72.35,191.04,3,3.0,9359-UGBTK
89.75,272.47,,2.0,0135-NMXAP
82.7,122.1,3,4.0,4782-OSFXZ
19.9,0.0,1,2.0,6479-OAUSD
53.8,189.07,3,2.0,7129-ACFOG
51.55,180.18,0,2.0,4189-NAKJS
19.65,9.25,3,3.0,5562-BETPV
44.05,97.76,0,3.0,1282-IHQAC
114.0,296.76,7,3.0,9127-FHJBZ
94.4,367.83,2,2.0,6270-OMFIW
100.4,281.13,0,3.0,1641-RQDAY
19.85,80.28,2,3.0,0107-WESLM
54.25,143.85,4,ORPH-0edb7ee7,6994-ORCWG
80.0,275.56,1,3.0,1346-UFHAX
109.9,333.45,9,UNK-4a26cbb5,3992-YWPKO
79.2,219.01,4,2.0,nan
101.35,362.02,12,3.0,0125-LZQXK
94.3,241.62,5,3.0,5461-QKNTN
49.8,123.81,4,3.0,4835-YSJMR
60.05,120.19,0,3.0,8399-YNDCH
53.75,206.09,5,2.0,3164-YAXFY
93.45,363.81,0,2.0,0887-WBJVH
87.9,331.13,0,2.0,4660-IRIBM
60.15,222.28,1,2.0,5673-FSSMF
61.05,141.84,7,2.0,7670-ZBPOQ
104.05,260.38,0,2.0,8089-UZWLX
99.25,316.46,8,2.0,0080-OROZO
85.7,228.36,3,1.0,3916-NRPAP
104.85,280.48,6,2.0,6807-SIWJI
69.15,190.72,7,3.0,8221-HVAYI
90.45,275.15,3,2.0,1579-KLYDT
74.45,218.33,0,3.0,5232-NXPAY
50.45,62.99,0,3.0,8967-SZQAS
60.0,135.08,2,1.0,4468-KAZHE
85.25,189.05,5,ORPH-ee091b68,0455-ENTCR
19.45,66.38,2,2.0,8944-AILEF
20.75,0.0,0,2.0,5542-NKVRU
78.9,204.96,8,1.0,7126-RBHSD
104.5,341.87,0,3.0,5370-IIVVL
49.4,214.03,,2.0,6789-HJBWG
