gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3520-FJGCV
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,6563-VRERX
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0259-GBZSH
male,0.0,No,Yes,College,3.0,Employed,60–100k,6122-EFVKN
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,2805-EDJPQ
male,0.0,No,No,Bachelor,1.0,Retired,>150k,6862-CQUMB
female,0.0,No,No,College,1.0,Self-employed,100–150k,7156-MXBJE
male,0.0,No,No,College,1.0,Employed,60–100k,6158-HDPXZ
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,9601-BRXPO
female,0.0,No,No,College,2.0,Self-employed,100–150k,2863-IMQDR
male,0.0,No,,Bachelor,1.0,Self-employed,>150k,5686-CMAWK
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5651-CRHKQ
male,0.0,No,No,College,2.0,Self-employed,60–100k,6905-NIQIN
male,1.0,Yes,Yes,College,3.0,Retired,60–100k,8204-YJCLA
male,0.0,Yes,No,Bachelor,1.0,Retired,>150k,5167-ZFFMM
male,0.0,Yes,No,Bachelor,1.0,Retired,>150k,6583-SZVGP
male,1.0,Yes,No,HighSchool,3.0,Retired,60–100k,4895-TMWIR
female,1.0,Yes,No,College,2.0,Retired,100–150k,0533-BNWKF
female,0.0,No,No,College,1.0,Self-employed,60–100k,1708-PBBOA
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8782-LKFPK
male,0.0,No,Yes,College,1.0,Employed,60–100k,5522-JBWMO
female,0.0,No,No,Bachelor,2.0,Retired,>150k,3597-MVHJT
male,1.0,Yes,No,College,,Retired,100–150k,9774-NRNAU
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,0224-RLWWD
female,0.0,No,No,College,1.0,Employed,60–100k,9967-ATRFS
female,1.0,Yes,No,College,2.0,Retired,100–150k,3951-NJCVI
female,0.0,No,No,College,1.0,Retired,100–150k,2977-CEBSX
male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,0177-PXBAT
female,0.0,No,No,Bachelor,2.0,Retired,>150k,6599-CEBNN
male,1.0,No,No,College,1.0,Retired,60–100k,2519-ERQOJ
female,0.0,Yes,Yes,College,7.0,Employed,60–100k,5876-QMYLD
female,0.0,No,No,College,1.0,Self-employed,60–100k,2277-AXSDC
female,0.0,No,No,College,1.0,Self-employed,60–100k,9442-JTWDL
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0979-PHULV
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,3067-SVMTC
female,0.0,No,No,College,3.0,Self-employed,60–100k,5495-GPSRW
male,0.0,No,No,College,1.0,Self-employed,60–100k,7606-BPHHN
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,4742-DRORA
male,1.0,Yes,Yes,College,2.0,Retired,100–150k,0111-KLBQG
female,0.0,No,No,College,1.0,Self-employed,60–100k,4800-VHZKI
male,0.0,No,No,College,2.0,Self-employed,60–100k,7989-CHGTL
female,1.0,No,No,College,2.0,Retired,100–150k,0334-GDDSO
female,0.0,Yes,No,College,3.0,Self-employed,60–100k,4163-NCJAK
,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,5233-AOZUF
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5973-EJGDP
female,1.0,Yes,No,College,4.0,Retired,100–150k,1996-DBMUS
female,0.0,Yes,Yes,Bachelor,—,Self-employed,>150k,7916-VCCPB
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4686-GEFRM
female,0.0,,Yes,College,2.0,Self-employed,60–100k,5249-QYHEX
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,0578-SKVMF
female,1.0,No,No,College,1.0,Retired,100–150k,5564-NEMQO
female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,2233-FAGXV
female,0.0,No,No,Bachelor,2.0,Retired,>150k,5605-IYGFG
male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,7663-ZTEGJ
male,0.0,Yes,Yes,College,4.0,Employed,60–100k,3935-TBRZZ
female,0.0,No,No,College,1.0,Self-employed,60–100k,8111-BKVDS
female,1.0,Yes,No,College,2.0,Retired,60–100k,2055-SIFSS
male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,2806-MLNTI
female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,8734-DKSTZ
male,0.0,No,No,Bachelor,1.0,Retired,>150k,4360-PNRQB
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,6152-ONASV
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9063-ZGTUY
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,7781-HVGMK
male,0.0,No,No,College,1.0,Self-employed,60–100k,2181-UAESM
male,0.0,No,No,College,1.0,Self-employed,60–100k,2957-LOLHO
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6048-NJXHX
female,0.0,No,No,College,2.0,Self-employed,60–100k,2320-SLKMB
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4980-URKXC
male,0.0,No,Yes,Bachelor,2.0,Retired,>150k,4376-KFVRS
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5886-VLQVU
male,0.0,No,No,College,3.0,Self-employed,60–100k,3577-AMVUX
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0771-WLCLA
female,1.0,No,No,Bachelor,1.0,Retired,>150k,5628-RKIFK
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0206-TBWLC
female,0.0,No,Yes,College,2.0,Self-employed,100–150k,2937-FTHUR
female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,1910-FMXJM
female,0.0,No,No,Bachelor,1.0,Retired,>150k,7752-XUSCI
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4110-PFEUZ
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,0732-OCQOC
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5168-MSWXT
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,1090-ESELR
female,0.0,No,No,College,1.0,Employed,60–100k,8592-PLTMQ
female,1.0,No,No,College,1.0,Retired,60–100k,5760-WRAHC
male,0.0,Yes,No,College,2.0,Retired,100–150k,8847-GEOOQ
female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0256-LTHVJ
female,0.0,Yes,No,College,2.0,Employed,60–100k,4785-FCIFB
female,0.0,No,No,Bachelor,1.0,Retired,>150k,8313-NDOIA
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5149-CUZUJ
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,0942-KOWSM
male,0.0,Yes,No,College,3.0,Employed,60–100k,4237-CLSMM
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1452-VOQCH
male,0.0,No,Yes,College,2.0,Employed,60–100k,4719-UMSIY
female,0.0,Yes,No,College,2.0,Retired,100–150k,6614-VBEGU
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,0880-TKATG
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3811-VBYBZ
male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,1480-BKXGA
male,0.0,No,No,College,1.0,Self-employed,60–100k,2996-XAUVF
male,1.0,Yes,No,Bachelor,3.0,,>150k,9076-AXYIK
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5968-XQIVE
female,0.0,No,Yes,College,6.0,Employed,60–100k,8896-RAZCR
female,0.0,Yes,Yes,College,,Self-employed,60–100k,4640-UHDOS
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,4933-IKULF
male,0.0,No,No,College,2.0,Self-employed,60–100k,3583-EKAPL
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,1304-BCCFO
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4104-PVRPS
female,0.0,Yes,Yes,,3.0,Self-employed,>150k,9399-APLBT
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2359-KMGLI
male,1.0,Yes,Yes,College,2.0,Retired,100–150k,3780-DDGSE
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,4431-EDMIQ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0306-JAELE
female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,6227-HWPWX
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,0486-LGCCH
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,0447-BEMNG
female,1.0,No,No,College,1.0,Retired,100–150k,4612-SSVHJ
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5168-MQQCA
female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5949-XIKAE
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7971-HLVXI
female,0.0,No,No,Bachelor,1.0,Retired,>150k,9094-AZPHK
male,0.0,No,No,College,1.0,Retired,100–150k,3649-JPUGY
female,,Yes,Yes,College,2.0,Self-employed,60–100k,4472-LVYGI
male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,8372-JUXUI
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3552-CTCYF
female,0.0,No,No,College,1.0,Self-employed,100–150k,6778-YSNIH
female,0.0,,No,Bachelor,2.0,Self-employed,>150k,0388-EOPEX
male,1.0,Yes,No,College,2.0,Retired,60–100k,5756-OZRIO
male,0.0,No,No,College,1.0,Employed,60–100k,6579-JPICP
male,0.0,No,No,College,2.0,Self-employed,60–100k,8205-OTCHB
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4134-BSXLX
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,0505-SPOOW
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,6235-VDHOM
female,0.0,No,No,Bachelor,1.0,Retired,>150k,7783-YKGDV
male,0.0,No,No,Bachelor,1.0,Retired,>150k,4374-YMUSQ
female,1.0,Yes,No,College,2.0,Retired,100–150k,4513-CXYIX
female,0.0,Yes,Yes,,2.0,Self-employed,100–150k,3957-HHLMR
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,7803-XOCCZ
male,0.0,No,Yes,College,2.0,Retired,100–150k,5736-YEJAX
female,1.0,No,No,College,1.0,Retired,100–150k,5609-CEBID
male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,8981-FJGLA
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7218-HKQFK
female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4636-QRJKY
female,0.0,No,No,College,1.0,Employed,60–100k,1135-LMECX
male,1.0,Yes,Yes,College,2.0,Retired,100–150k,4332-MUOEZ
male,0.0,No,No,Bachelor,1.0,Retired,>150k,8535-SFUTN
female,1.0,Yes,No,College,,Retired,100–150k,5956-VKDTT
female,0.0,No,No,Bachelor,1.0,Retired,>150k,8677-HDZEE
male,0.0,No,No,Bachelor,1.0,Retired,>150k,2475-MROZF
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9412-GHEEC
female,0.0,No,No,College,2.0,Self-employed,60–100k,3482-ABPKK
female,1.0,Yes,No,College,3.0,Retired,100–150k,6705-LXORM
female,1.0,Yes,No,College,2.0,Retired,100–150k,0257-ZESQC
male,0.0,No,No,College,2.0,Self-employed,60–100k,7531-GQHME
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5174-ITUMV
male,1.0,Yes,No,College,3.0,Retired,60–100k,4109-CYRBD
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0913-XWSCN
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6825-UYPFK
male,0.0,Yes,,Bachelor,3.0,Retired,>150k,8397-MVTAZ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0750-EBAIU
male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,8606-CIQUL
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,3571-DPYUH
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,7601-GNDYK
female,1.0,No,No,College,1.0,Retired,100–150k,0356-OBMAC
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8067-NIOYM
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1403-GYAFU
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4234-XTNEA
male,1.0,Yes,Yes,Bachelor,4.0,Retired,>150k,1297-VQDRP
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9282-IZGQK
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5348-CAGXB
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,0621-HJWXJ
female,0.0,Yes,Yes,,3.0,Self-employed,100–150k,5844-QVTAT
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8905-IAZPF
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,5394-MEITZ
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,6859-QNXIQ
female,0.0,No,No,College,2.0,Self-employed,100–150k,2782-LFZVW
female,0.0,No,No,College,1.0,Employed,60–100k,2866-IKBTM
male,0.0,No,No,Bachelor,3.0,Retired,>150k,1342-JPNKI
male,0.0,No,No,College,1.0,Self-employed,60–100k,2817-NTQDO
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7129-AZJDE
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,6986-IJDHX
female,0.0,No,No,Bachelor,1.0,Retired,>150k,2560-PPCHE
male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,4676-MQUEA
male,0.0,No,No,College,1.0,Employed,60–100k,8138-EALND
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3580-HYCSP
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,1352-HNSAW
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2075-PUEPR
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1982-FEBTD
male,0.0,No,No,Bachelor,1.0,Retired,>150k,5301-GAUUY
female,0.0,Yes,Yes,College,4.0,Retired,100–150k,5791-KAJFD
female,0.0,No,No,College,3.0,Self-employed,60–100k,2654-VBVPB
male,0.0,No,No,College,1.0,Self-employed,100–150k,1154-HYWWO
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2501-XWWTZ
,0.0,No,No,College,2.0,Self-employed,60–100k,3716-UVSPD
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6815-ABQFQ
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,7343-EOBEU
male,0.0,,Yes,College,3.0,Self-employed,100–150k,3701-SFMUH
male,,Yes,Yes,Bachelor,3.0,Retired,>150k,6103-LIANB
male,0.0,No,No,College,2.0,Self-employed,100–150k,7319-VENRZ
male,0.0,Yes,Yes,College,2.0,Retired,100–150k,5846-NEQVZ
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,6967-QIQRV
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,5781-RFZRP
female,0.0,No,No,Bachelor,1.0,Retired,>150k,0939-YAPAF
female,0.0,No,No,College,,Self-employed,60–100k,0308-IVGOK
female,0.0,Yes,No,College,4.0,Self-employed,60–100k,7293-LSCDV
male,1.0,No,No,College,2.0,Retired,60–100k,7025-WCBNE
female,0.0,No,No,College,1.0,Self-employed,100–150k,5756-JYOJT
male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,4710-FDUIZ
,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6030-REHUX
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9548-LIGTA
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5150-LJNSR
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8270-RKSAP
male,1.0,Yes,No,College,2.0,Retired,100–150k,6522-YRBXD
male,0.0,No,No,College,2.0,Self-employed,60–100k,2640-LYMOV
female,0.0,Yes,Yes,College,2.0,Employed,,1218-VKFPE
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3627-FHKBK
female,1.0,No,No,College,1.0,Retired,100–150k,2865-TCHJW
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1423-BMPBQ
female,0.0,No,No,College,2.0,Self-employed,60–100k,2393-DIVAI
female,1.0,No,No,College,1.0,Retired,100–150k,5192-EBGOV
male,0.0,No,No,College,1.0,Retired,100–150k,4568-KNYWR
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,8752-IMQOS
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0742-LAFQK
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0795-LAFGP
male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0619-OLYUR
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5512-IDZEI
male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,0459-SPZHJ
male,0.0,No,No,Bachelor,1.0,Retired,>150k,0215-BQKGS
male,0.0,No,No,College,1.0,Employed,60–100k,9244-ZVAPM
female,0.0,No,No,,1.0,Self-employed,100–150k,0719-SYFRB
male,0.0,No,No,College,1.0,Self-employed,60–100k,8208-EUMTE
male,0.0,No,No,College,1.0,Self-employed,100–150k,5172-MIGPM
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1710-RCXUS
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,0374-FIUCA
male,0.0,No,No,Bachelor,2.0,Retired,,5839-SUYVZ
male,0.0,No,No,College,1.0,Employed,60–100k,5173-ZXXXL
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,1096-ADRUX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2001-MCUUW
female,0.0,No,No,Bachelor,1.0,Retired,>150k,2731-GJRDG
male,0.0,Yes,No,College,3.0,Self-employed,100–150k,4723-BEGSG
male,0.0,Yes,Yes,,6.0,Self-employed,100–150k,6516-NKQBO
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,8672-OAUPW
male,0.0,,Yes,Bachelor,2.0,Retired,>150k,8207-DMRVL
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,3419-SNJJD
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,6543-CPZMK
female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,4765-OXPPD
male,0.0,No,Yes,College,1.0,Employed,60–100k,2804-ETQDK
female,1.0,No,No,Bachelor,1.0,Retired,>150k,6689-VRRTK
male,0.0,No,No,College,1.0,Self-employed,100–150k,7138-GIRSH
female,0.0,No,No,College,2.0,Employed,60–100k,9396-ZSFLL
male,0.0,No,No,College,1.0,Self-employed,60–100k,nan
female,1.0,No,No,Bachelor,1.0,Retired,>150k,7134-MJPDY
female,0.0,No,No,Bachelor,1.0,Retired,>150k,5240-CAOYT
female,0.0,No,No,Bachelor,1.0,Retired,>150k,4059-IIEBK
male,1.0,Yes,Yes,HighSchool,4.0,Retired,60–100k,4881-JVQOD
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0516-UXRMT
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4851-BQDNX
female,0.0,No,No,,1.0,Employed,60–100k,5148-HKFIR
female,0.0,No,No,College,2.0,Self-employed,60–100k,1009-IRMNA
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3003-CMDUU
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,5016-IBERQ
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6797-UCJHZ
female,1.0,No,No,Bachelor,1.0,Retired,>150k,2469-DTSGX
male,1.0,Yes,No,College,4.0,Retired,100–150k,4554-YGZIH
male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,5099-BAILX
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,9931-KGHOA
male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,1775-KWJKQ
male,0.0,No,No,College,3.0,Employed,60–100k,7665-VIGUD
female,0.0,No,No,College,1.0,Self-employed,60–100k,9411-TPQQV
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,7207-RMRDB
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7954-MLBUN
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2077-DDHJK
male,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,4913-EHYUI
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0195-IESCP
male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,9574-BOSMD
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4580-TMHJU
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0970-ETWGE
female,1.0,No,No,College,1.0,Retired,100–150k,4908-XAXAY
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8404-VLQFB
male,1.0,Yes,No,College,3.0,Retired,100–150k,1626-ERCMM
male,0.0,,No,College,1.0,Self-employed,60–100k,0887-HJGAR
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,2391-IPLOP
female,1.0,No,No,College,1.0,Retired,100–150k,5644-PDMZC
male,1.0,No,No,College,1.0,Retired,100–150k,3509-GWQGF
female,0.0,No,No,Bachelor,3.0,Retired,>150k,9576-ANLXO
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2024-BASKD
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5845-BZZIB
female,0.0,No,No,College,2.0,Employed,60–100k,1140-UKVZG
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,4160-AMJTL
male,0.0,No,No,Bachelor,1.0,Retired,>150k,5183-SNMJQ
male,0.0,Yes,Yes,College,5.0,Retired,100–150k,8100-PNJMH
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,7838-LAZFO
male,0.0,Yes,Yes,College,4.0,Employed,60–100k,4464-JCOLN
,0.0,Yes,No,College,2.0,Self-employed,60–100k,2085-JVGAD
female,0.0,No,No,College,2.0,Self-employed,60–100k,5650-VDUDS
female,0.0,No,No,College,1.0,Employed,60–100k,8095-WANWK
male,0.0,No,No,College,1.0,Employed,60–100k,3030-ZKIWL
male,0.0,Yes,Yes,College,2.0,Self-employed,,9565-FLVCG
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8755-OGKNA
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2800-VEQXM
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7538-GWHML
male,0.0,No,No,College,2.0,Self-employed,60–100k,5533-RJFTJ
female,0.0,No,No,College,1.0,Employed,60–100k,3859-CVCET
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,0214-JHPFW
female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,5642-MHDQT
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3088-FVYWK
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3276-HDUEG
male,0.0,No,No,College,1.0,Self-employed,60–100k,9092-GDZKO
male,1.0,No,No,HighSchool,2.0,Retired,60–100k,0823-HSCDJ
male,1.0,No,No,Bachelor,1.0,Retired,>150k,3729-OWRVL
female,0.0,No,No,College,2.0,Self-employed,60–100k,2324-AALNO
female,0.0,No,No,College,2.0,Self-employed,60–100k,0822-GAVAP
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5760-IFJOZ
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,2826-UWHIS
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,1448-PWKYE
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,7501-IWUNG
male,0.0,No,No,College,1.0,Retired,100–150k,4957-TREIR
female,1.0,No,No,Bachelor,1.0,Retired,>150k,7251-LJBQN
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8040-MNRTF
female,0.0,No,No,College,2.0,Self-employed,60–100k,1536-HBSWP
male,0.0,No,No,College,1.0,Self-employed,60–100k,5313-FPXWG
male,1.0,No,No,HighSchool,1.0,Retired,60–100k,0067-DKWBL
male,0.0,No,No,College,1.0,Employed,60–100k,0946-FKYTX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5076-YVXCM
male,0.0,No,No,College,1.0,Self-employed,60–100k,8262-COGGB
male,0.0,Yes,Yes,College,2.0,Retired,100–150k,6663-JOCQO
male,0.0,No,Yes,College,3.0,Self-employed,60–100k,9620-QJREV
female,0.0,No,No,Bachelor,1.0,Retired,>150k,2276-YDAVZ
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,2682-KEVRP
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2480-JZOSN
male,0.0,Yes,No,College,3.0,Retired,100–150k,0078-XZMHT
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5896-NPFWW
male,1.0,Yes,Yes,College,,Retired,100–150k,nan
male,0.0,Yes,Yes,College,2.0,Retired,,8338-QIUNR
male,0.0,Yes,Yes,College,2.0,Retired,100–150k,1525-LNLOJ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9450-TRJUU
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1766-GKNMI
female,0.0,No,No,College,2.0,Self-employed,60–100k,6942-LBFDP
male,0.0,No,No,College,1.0,Employed,60–100k,1456-TWCGB
female,0.0,No,No,Bachelor,1.0,Retired,>150k,7133-VBDCG
female,0.0,No,No,College,2.0,Self-employed,100–150k,7596-ZYWBB
male,1.0,No,No,Bachelor,1.0,Retired,>150k,8329-UTMVM
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3014-WJKSM
male,,Yes,Yes,College,2.0,Self-employed,100–150k,3347-YJZZE
male,0.0,No,No,College,2.0,Employed,60–100k,1029-QFBEN
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7929-DMBCV
female,0.0,No,No,College,1.0,Self-employed,60–100k,9661-JALZV
female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,5433-KYGHE
male,0.0,Yes,No,College,2.0,Employed,60–100k,4312-KFRXN
male,0.0,No,No,Bachelor,1.0,Retired,>150k,5575-TPIZQ
female,0.0,Yes,No,College,4.0,Self-employed,100–150k,0114-IGABW
male,0.0,No,No,,1.0,Retired,>150k,9944-AEXBM
female,0.0,No,No,College,1.0,Self-employed,60–100k,1853-ARAAQ
male,1.0,Yes,No,College,2.0,Retired,100–150k,6952-OMNWB
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,4697-LUPSU
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8434-VGEQQ
female,0.0,Yes,Yes,Bachelor,8.0,Self-employed,>150k,4952-YSOGZ
male,0.0,No,No,College,1.0,Self-employed,60–100k,1589-AGTLK
male,1.0,Yes,No,College,2.0,Retired,100–150k,5244-IRFIH
male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,6549-YMFAW
female,0.0,Yes,No,College,1.0,Employed,60–100k,4950-HKQTE
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,6786-OBWQR
female,,No,No,College,,Retired,100–150k,2684-EIWEO
male,0.0,No,No,College,1.0,Retired,100–150k,2753-JMMCV
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6439-GTPCA
male,0.0,No,No,College,1.0,Employed,60–100k,6621-YOBKI
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,1216-JWVUX
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,7564-GHCVB
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1173-NOEYG
male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7595-EHCDL
female,0.0,No,No,Bachelor,2.0,Retired,>150k,6647-ZEDXT
