tenure,MonthlyCharges,TotalCharges,AverageDataUsage,LatePaymentCount,AppLoginFrequency,CustomerSatisfactionScore,customerID
2.0,80.6,155.8,228.92714611442904,3.0,3.0,1.0,2868-SNELZ
68.0,75.8,5293.95,198.87099043834704,0.0,5.0,3.0,4322-RCYMT
43.0,104.6,4759.85,413.4150326941031,0.0,3.0,2.0,6680-NENYN
68.0,88.15,6148.45,264.3099973015945,0.0,4.0,3.0,2088-IEBAU
36.0,94.8,3565.65,353.5850668048216,0.0,5.0,2.0,7982-VCELR
63.0,103.4,6603,334.5595246774523,1.0,0.0,1.0,1343-EHPYB
32.0,54.65,1830.1,84.43983098075901,0.0,0.0,3.0,6035-BXTTY
71.0,85.75,6223.8,229.18347629506425,0.0,11.0,2.0,6885-PKOAM
66.0,67.45,4508.65,153.04751520487125,0.0,2.0,2.0,7520-HQWJU
63.0,20.5,1328.15,,0.0,3.0,3.0,9639-BUJXT
41.0,20.25,865,32.09200884435312,0.0,2.0,3.0,5924-SNGKP
1.0,72.1,72.1,215.5384507779773,0.0,5.0,3.0,0021-IKXGC
2.0,90.4,168.2,289.87402367183466,0.0,0.0,1.0,2034-GDRCN
70.0,19.45,1303.5,0.0,0.0,4.0,2.0,8966-SNIZF
23.0,44.95,996.85,241.38073237535923,0.0,0.0,2.0,6243-OZGFH
64.0,97.0,6430.9,269.9198744707606,0.0,3.0,ORPH-09977cf1,4654-DLAMQ
37.0,62.8,2278.75,115.51799323302497,0.0,4.0,3.0,0513-RBGPE
17.0,44.6,681.4,,0.0,4.0,2.0,5160-UXJED
7.0,89.15,574.35,251.49766105438584,0.0,3.0,2.0,4115-NZRKS
4.0,84.8,371.9,254.6405242742194,0.0,4.0,3.0,0219-YTZUE
21.0,41.9,840.1,137.29214957839747,0.0,0.0,2.0,0623-IIHUG
10.0,80.25,846,256.42874293965144,0.0,0.0,2.0,4572-DVCGN
16.0,54.1,889,148.63265628402593,0.0,0.0,2.0,3351-NGXYI
64.0,105.25,6823.4,329.2034058437164,0.0,2.0,3.0,8984-EYLLL
27.0,30.75,805.1,90.02765958500056,0.0,1.0,3.0,9057-MSWCO
42.0,97.1,4016.75,322.1691504120751,-1.0,4.0,2.0,9833-TGFHX
5.0,20.2,83.75,0.0,2.0,1.0,2.0,9294-TDIPC
41.0,98.8,3959.15,334.0185712050261,0.0,3.0,3.0,5229-DTFYB
58.0,50.3,2878.55,84.05716682118286,0.0,0.0,2.0,0104-PPXDV
47.0,20.55,945.7,65.71865093999577,0.0,—,4.0,5176-LMJXE
18.0,75.9,1373.05,216.07851234953748,0.0,0.0,3.0,3583-KRKMD
5.0,96.5,492.55,357.7537807626739,0.0,0.0,3.0,1010-DIAUQ
23.0,59.95,1406,155.3683981997216,0.0,0.0,3.0,9069-LGEUL
1.0,19.15,19.15,0.0,1.0,0.0,2.0,7302-ZHMHP
71.0,98.65,6962.85,357.00752743750235,0.0,0.0,3.0,9571-EDEBV
72.0,112.6,8126.65,353.0292701503432,0.0,7.0,3.0,3520-FJGCV
33.0,20.6,690.25,99.3454204264168,0.0,7.0,2.0,6563-VRERX
2.0,85.65,181.5,241.51250029312288,1.0,4.0,2.0,
24.0,35.75,830.8,94.97291310915226,0.0,4.0,3.0,6122-EFVKN
56.0,99.75,5608.4,305.7558256721545,1.0,0.0,2.0,2805-EDJPQ
37.0,96.1,3646.8,277.2208270748212,0.0,3.0,2.0,6862-CQUMB
43.0,85.1,3662.25,193.2778342805533,0.0,10.0,3.0,7156-MXBJE
1.0,25.35,25.35,85.05667924713741,0.0,2.0,2.0,6158-HDPXZ
25.0,104.95,2566.5,380.601622380658,1.0,6.0,1.0,9601-BRXPO
61.0,89.65,5308.7,162.2646081557658,0.0,5.0,2.0,
17.0,86.75,1410.25,218.15129299934023,0.0,6.0,3.0,5686-CMAWK
41.0,86.2,3339.05,254.2338384916796,0.0,3.0,2.0,5651-CRHKQ
,50.65,50.65,90.11134854602795,0.0,3.0,1.0,6905-NIQIN
72.0,64.8,4732.35,115.09270350476308,0.0,,2.0,8204-YJCLA
1.0,90.85,90.85,234.31271860808695,1.0,0.0,2.0,5167-ZFFMM
48.0,108.1,5067.45,386.1568488633209,1.0,5.0,1.0,6583-SZVGP
11.0,19.95,214.75,0.0,1.0,1.0,3.0,4895-TMWIR
55.0,85.45,4874.7,206.58533327901108,1.0,4.0,2.0,0533-BNWKF
42.0,54.75,2348.45,196.66056294077356,0.0,3.0,3.0,1708-PBBOA
44.0,90.4,4063,296.3180039051454,0.0,0.0,2.0,8782-LKFPK
1.0,44.0,44,95.40143038049,0.0,5.0,2.0,5522-JBWMO
27.0,95.6,2595.25,254.0197185200007,0.0,4.0,2.0,3597-MVHJT
27.0,84.8,2309.55,141.92398617486555,0.0,0.0,2.0,9774-NRNAU
2.0,44.3,89.3,129.27030502072054,0.0,4.0,2.0,0224-RLWWD
19.0,19.9,367.55,53.81336248987318,0.0,0.0,3.0,9967-ATRFS
42.0,95.05,3944.5,284.1224221202377,0.0,2.0,2.0,UNK-ac714a5b
66.0,90.05,5965.95,227.9197985670044,0.0,5.0,3.0,2977-CEBSX
33.0,109.9,3694.7,286.409098782731,0.0,unknown,3.0,0177-PXBAT
34.0,73.95,2524.45,294.9107099806227,0.0,1.0,3.0,
33.0,54.6,1803.7,122.11236768445902,1.0,0.0,4.0,2519-ERQOJ
23.0,20.05,415.1,0.0,0.0,0.0,3.0,5876-QMYLD
32.0,19.75,624.15,32.763199744792324,0.0,0.0,3.0,2277-AXSDC
11.0,20.05,237.7,82.88141624025309,0.0,0.0,2.0,9442-JTWDL
69.0,99.45,7007.6,346.16500726285096,0.0,5.0,2.0,0979-PHULV
68.0,55.9,3848.8,66.68719374632347,0.0,2.0,3.0,3067-SVMTC
20.0,19.7,419.4,8.079117771313445,1.0,5.0,2.0,5495-GPSRW
72.0,19.8,1468.75,0.0,1.0,0.0,3.0,7606-BPHHN
—,95.4,5812,228.95356631602124,0.0,2.0,3.0,4742-DRORA
32.0,93.95,2861.45,237.57009963425085,2.0,7.0,2.0,0111-KLBQG
1.0,19.9,19.9,0.0,0.0,6.0,3.0,4800-VHZKI
1.0,19.6,19.6,90.22892597583578,0.0,1.0,3.0,7989-CHGTL
,81.35,233.7,190.52868763353547,2.0,0.0,2.0,UNK-16bd6719
46.0,24.45,1066.15,0.0,0.0,1.0,4.0,4163-NCJAK
29.0,74.95,2149.05,233.1824560337824,0.0,1.0,3.0,5233-AOZUF
51.0,87.35,4473,318.0184430512214,0.0,5.0,4.0,5973-EJGDP
48.0,70.65,3545.05,229.0574444450519,0.0,0.0,2.0,1996-DBMUS
16.0,73.25,1195.75,243.3157071491671,0.0,0.0,2.0,7916-VCCPB
70.0,98.7,6858.9,277.7377489806055,0.0,7.0,3.0,UNK-9437d621
40.0,24.8,1024.7,0.0,0.0,0.0,2.0,5249-QYHEX
22.0,83.3,1845.9,345.33149343442085,2.0,4.0,2.0,0578-SKVMF
1.0,75.3,75.3,186.28452067472276,0.0,0.0,2.0,5564-NEMQO
5.0,24.3,132.25,0.0,0.0,0.0,2.0,2233-FAGXV
7.0,69.85,515.45,227.24692007050345,0.0,6.0,3.0,5605-IYGFG
29.0,100.55,2830.45,288.69431917954654,0.0,5.0,3.0,7663-ZTEGJ
44.0,25.7,1110.5,83.61654638971056,1.0,0.0,3.0,3935-TBRZZ
10.0,40.7,449.3,126.61104081955816,1.0,4.0,3.0,8111-BKVDS
55.0,51.65,,96.00542659348054,1.0,4.0,3.0,2055-SIFSS
52.0,105.1,5376.4,214.3556595526914,0.0,0.0,2.0,2806-MLNTI
10.0,85.95,858.6,303.85251861465133,0.0,1.0,3.0,8734-DKSTZ
18.0,75.6,1395.05,314.7909886739131,1.0,1.0,3.0,4360-PNRQB
68.0,58.25,3975.7,153.19800853867162,0.0,5.0,3.0,6152-ONASV
61.0,19.4,1182.55,0.0,1.0,0.0,2.0,9063-ZGTUY
72.0,65.2,4784.45,232.12746094628463,1.0,5.0,2.0,7781-HVGMK
2.0,53.45,119.5,121.24136176772464,0.0,4.0,2.0,2181-UAESM
12.0,45.4,518.9,138.39198512579657,0.0,1.0,3.0,2957-LOLHO
41.0,19.75,899.45,10.99523602823944,0.0,4.0,2.0,6048-NJXHX
26.0,44.45,1183.8,183.4362720484036,0.0,6.0,3.0,2320-SLKMB
36.0,-20.85,720.05,50.71386607878125,2.0,3.0,2.0,4980-URKXC
72.0,114.05,8468.2,323.8221855172368,0.0,,ORPH-7900ab96,4376-KFVRS
35.0,89.85,3161.2,278.5290620627396,0.0,6.0,2.0,5886-VLQVU
1.0,55.05,55.05,108.73417356454652,0.0,0.0,2.0,3577-AMVUX
16.0,112.95,1882.55,293.70423812209674,0.0,0.0,2.0,0771-WLCLA
49.0,101.55,5070.4,280.2529871202556,0.0,0.0,2.0,
54.0,114.65,6049.5,289.3248907804888,1.0,9.0,3.0,0206-TBWLC
18.0,64.8,1166.7,191.88961860684185,3.0,5.0,1.0,2937-FTHUR
36.0,80.4,2937.65,277.33306494772023,0.0,2.0,2.0,1910-FMXJM
60.0,105.9,6396.45,284.73095428953167,0.0,0.0,2.0,7752-XUSCI
1.0,69.55,69.55,248.2312806063027,1.0,,2.0,4110-PFEUZ
52.0,25.05,1270.25,68.1049768376169,0.0,5.0,2.0,0732-OCQOC
8.0,94.75,759.55,359.8069076307338,1.0,2.0,1.0,5168-MSWXT
72.0,105.5,7611.55,326.8794480325437,0.0,6.0,2.0,1090-ESELR
64.0,24.7,1642.75,0.0,0.0,0.0,3.0,8592-PLTMQ
22.0,69.75,1545.4,96.45136641629014,0.0,8.0,3.0,5760-WRAHC
60.0,60.2,3582.4,249.27009012716024,0.0,0.0,3.0,8847-GEOOQ
28.0,81.05,2227.1,235.0770276698599,0.0,2.0,1.0,0256-LTHVJ
61.0,24.4,1417.9,94.97152998779634,0.0,0.0,3.0,4785-FCIFB
24.0,104.15,2494.65,346.72131978277275,0.0,6.0,3.0,8313-NDOIA
28.0,92.9,2768.35,308.64257933093256,0.0,1.0,ORPH-5fdcd269,5149-CUZUJ
30.0,80.8,2369.3,229.35851174005376,1.0,6.0,3.0,0942-KOWSM
2.0,20.0,38,0.0,1.0,0.0,3.0,4237-CLSMM
1.0,75.1,75.1,236.835751367766,0.0,4.0,3.0,1452-VOQCH
6.0,19.65,100.9,0.0,0.0,3.0,2.0,4719-UMSIY
24.0,69.45,1614.05,172.09077560655277,0.0,0.0,2.0,6614-VBEGU
4.0,101.15,385.9,367.1406471697465,1.0,0.0,ORPH-7e22d429,0880-TKATG
7.0,99.8,673.25,281.0729666556634,0.0,4.0,2.0,3811-VBYBZ
72.0,116.05,8404.9,300.6142438457453,0.0,0.0,UNK-a392960d,1480-BKXGA
70.0,40.05,2799.75,112.44130765452792,1.0,6.0,3.0,2996-XAUVF
64.0,102.1,6538.45,205.9438755525344,1.0,4.0,1.0,9076-AXYIK
72.0,89.7,6588.95,283.21703941931173,0.0,9.0,1.0,5968-XQIVE
44.0,19.9,868.1,0.0,0.0,1.0,3.0,8896-RAZCR
13.0,55.95,734.35,135.86760701905803,0.0,2.0,3.0,4640-UHDOS
17.0,20.65,330.6,14.152310396518343,0.0,0.0,3.0,4933-IKULF
1.0,55.0,55,114.31621494048537,0.0,4.0,4.0,3583-EKAPL
9.0,70.05,564.4,150.40278626443762,0.0,3.0,2.0,1304-BCCFO
24.0,53.6,1315.35,135.76366998175874,0.0,5.0,3.0,4104-PVRPS
1.0,74.7,74.7,248.93924184583005,0.0,6.0,2.0,9399-APLBT
24.0,80.25,1861.5,254.6019495807684,0.0,3.0,3.0,2359-KMGLI
35.0,76.05,2747.2,149.70223438606766,0.0,0.0,3.0,3780-DDGSE
7.0,75.7,554.05,197.297020919096,0.0,6.0,2.0,4431-EDMIQ
5.0,96.1,453.4,368.4396322062145,0.0,0.0,2.0,0306-JAELE
15.0,69.0,994.8,288.0048314880191,0.0,5.0,2.0,6227-HWPWX
11.0,19.65,225.75,0.0,3.0,3.0,2.0,0486-LGCCH
48.0,45.3,2145,158.5729968113764,0.0,6.0,3.0,0447-BEMNG
20.0,81.45,1671.6,215.1027625667647,0.0,2.0,2.0,4612-SSVHJ
72.0,108.5,8003.8,284.9676639003371,0.0,3.0,2.0,5168-MQQCA
8.0,83.55,680.05,296.4622517309182,0.0,7.0,2.0,5949-XIKAE
72.0,84.5,6130.85,244.3217382057276,0.0,6.0,3.0,7971-HLVXI
15.0,100.15,1415,371.573517257891,0.0,1.0,2.0,9094-AZPHK
72.0,88.6,6201.95,259.2862705105091,0.0,0.0,3.0,3649-JPUGY
0.0,52.55, ,111.99740236144092,0.0,3.0,2.0,4472-LVYGI
1.0,74.35,74.35,241.75470129287817,0.0,2.0,2.0,8372-JUXUI
63.0,104.8,6597.25,352.183909465305,0.0,6.0,2.0,3552-CTCYF
2.0,59.0,114.15,123.03061696739437,1.0,,3.0,6778-YSNIH
2.0,74.4,139.4,274.64666931490984,0.0,4.0,2.0,0388-EOPEX
61.0,64.05,3902.6,166.59319462647892,0.0,8.0,3.0,5756-OZRIO
1.0,20.4,20.4,45.05529471796301,1.0,2.0,3.0,6579-JPICP
22.0,43.75,903.6,189.2214643841367,0.0,,3.0,8205-OTCHB
28.0,60.9,1785.65,128.28848912623909,0.0,4.0,3.0,4134-BSXLX
70.0,19.8,1397.65,66.77115630073605,0.0,0.0,4.0,0505-SPOOW
5.0,28.45,131.05,78.29333403860888,1.0,2.0,2.0,6235-VDHOM
12.0,99.7,1238.45,288.1433512804515,0.0,1.0,1.0,7783-YKGDV
34.0,116.25,3899.05,342.0648542934564,1.0,8.0,1.0,4374-YMUSQ
71.0,80.7,5676,216.2987493824524,0.0,3.0,1.0,4513-CXYIX
70.0,65.2,4543.15,194.83161692859187,1.0,1.0,2.0,3957-HHLMR
52.0,84.05,4326.8,301.4689623232674,0.0,3.0,3.0,7803-XOCCZ
69.0,79.45,5502.55,178.0370923359461,0.0,7.0,2.0,5736-YEJAX
—,94.1,1782.4,239.8444702310357,0.0,5.0,1.0,5609-CEBID
11.0,78.0,851.8,296.49663625084395,0.0,4.0,2.0,8981-FJGLA
2.0,94.2,167.5,349.99393883367475,0.0,5.0,2.0,7218-HKQFK
6.0,80.5,502.85,286.3705752838175,0.0,0.0,3.0,4636-QRJKY
1.0,19.85,19.85,0.0,0.0,2.0,3.0,1135-LMECX
20.0,94.3,1818.3,191.8457173412505,1.0,7.0,2.0,4332-MUOEZ
61.0,106.45,6300.15,350.91687758509613,0.0,4.0,1.0,8535-SFUTN
,74.35,334.8,197.5306302329515,0.0,0.0,2.0,5956-VKDTT
56.0,105.45,5916.95,328.16616761494754,0.0,6.0,2.0,8677-HDZEE
30.0,95.0,2852.4,251.26086069188125,0.0,7.0,2.0,2475-MROZF
40.0,104.8,4131.95,379.6691498372887,0.0,0.0,3.0,9412-GHEEC
28.0,54.3,1546.3,134.92167734556534,1.0,2.0,2.0,3482-ABPKK
5.0,70.05,302.6,220.8602043374353,1.0,0.0,1.0,6705-LXORM
27.0,75.2,1929.35,226.23207296050825,1.0,2.0,2.0,0257-ZESQC
12.0,20.05,265.45,28.293198988743967,0.0,0.0,2.0,7531-GQHME
67.0,105.4,6989.45,375.9172650479728,0.0,7.0,1.0,5174-ITUMV
29.0,51.6, 1442  ,102.93314619848468,0.0,2.0,3.0,4109-CYRBD
55.0,85.5,4713.4,290.11584443691,1.0,4.0,1.0,0913-XWSCN
23.0,75.6,1758.6,269.8193221292898,1.0,4.0,3.0,UNK-a1cbb638
34.0,100.05,3480,342.474455648447,0.0,4.0,2.0,8397-MVTAZ
52.0,91.25,4738.3,325.3964573248593,0.0,3.0,2.0,0750-EBAIU
72.0,115.75,8399.15,307.6854060096023,0.0,0.0,2.0,8606-CIQUL
58.0,94.7,5430.35,268.86233956513826,0.0,0.0,2.0,3571-DPYUH
35.0,19.6,686.95,47.19666324397754,0.0,3.0,3.0,7601-GNDYK
56.0,99.9,5706.3,149.37932965689976,0.0,0.0,2.0,0356-OBMAC
24.0,21.1,490.65,0.0,0.0,0.0,3.0,8067-NIOYM
70.0,20.05,1360.25,0.0,0.0,1.0,4.0,1403-GYAFU
2.0,79.95,174.45,350.78879596807553,0.0,1.0,1.0,4234-XTNEA
68.0,107.15,7379.8,260.19138341193127,0.0,3.0,2.0,1297-VQDRP
1.0,85.0,85,366.1755686202748,0.0,0.0,2.0,
12.0,89.55,1021.75,268.7469749637869,0.0,3.0,3.0,5348-CAGXB
63.0,81.55,5029.05,289.47745918591914,0.0,2.0,3.0,0621-HJWXJ
33.0,58.45,1955.4,172.51525331847853,0.0,2.0,2.0,5844-QVTAT
69.0,95.65,6744.2,269.9239579782715,0.0,1.0,3.0,8905-IAZPF
60.0,80.6,4946.7,226.35466219899223,0.0,7.0,3.0,5394-MEITZ
72.0,113.1,8248.5,337.70830025326967,0.0,6.0,2.0,6859-QNXIQ
11.0,58.95,601.6,211.02419760496815,0.0,2.0,1.0,2782-LFZVW
1.0,19.55,19.55,0.0,0.0,4.0,2.0,2866-IKBTM
10.0,86.05,834.1,253.75394300665224,0.0,6.0,ORPH-70ee4345,1342-JPNKI
13.0,45.55,597,164.69347331127318,0.0,4.0,3.0,2817-NTQDO
34.0,,2647.2,,0.0,4.0,4.0,7129-AZJDE
39.0,86.3,3266,305.8176958328528,0.0,4.0,2.0,6986-IJDHX
65.0,105.05, 6744.25  ,335.9762784993647,0.0,2.0,2.0,2560-PPCHE
50.0,101.9,5265.5,215.60703642406136,0.0,0.0,1.0,4676-MQUEA
15.0,19.75,311.6,16.728255550001553,1.0,0.0,2.0,8138-EALND
72.0,110.3,7966.9,326.0559259478978,0.0,3.0,2.0,3580-HYCSP
72.0,115.6,8220.4,364.1270975778317,0.0,4.0,UNK-7065297a,1352-HNSAW
55.0,19.35, 1153.25  ,63.45925453580692,0.0,0.0,4.0,2075-PUEPR
23.0,25.6,514.75,75.56069670245434,0.0,0.0,3.0,1982-FEBTD
32.0,80.35,2596.15,287.196432099761,1.0,4.0,2.0,5301-GAUUY
56.0,68.75,3808,213.83949802688397,0.0,,2.0,5791-KAJFD
1.0,19.9,19.9,32.16324741335592,0.0,,3.0,2654-VBVPB
38.0,70.6,2708.2,131.44182426945645,1.0,8.0,3.0,1154-HYWWO
11.0,70.2,760.05,193.9829723647408,0.0,4.0,2.0,2501-XWWTZ
1.0,49.3,49.3,94.46240102678829,0.0,5.0,3.0,3716-UVSPD
56.0,107.25,6033.3,317.8742010303864,0.0,3.0,3.0,6815-ABQFQ
3.0,23.6,89.05,0.0,1.0,0.0,3.0,7343-EOBEU
7.0,69.7,516.15,170.10772399012205,2.0,3.0,1.0,3701-SFMUH
59.0,99.5,5861.75,323.9660289157952,1.0,0.0,2.0,6103-LIANB
7.0,64.3,445.95,114.98130230997526,0.0,0.0,3.0,7319-VENRZ
71.0,70.85,4973.4,233.09266582707693,0.0,7.0,2.0,5846-NEQVZ
15.0,101.9,1667.25,367.4448476880099,0.0,4.0,,6967-QIQRV
71.0,73.5,5357.75,105.4230029100018,0.0,6.0,2.0,5781-RFZRP
35.0,100.25,3527.6,360.96777567796994,0.0,5.0,1.0,0939-YAPAF
11.0,40.4,422.6,118.88977202401486,1.0,7.0,3.0,0308-IVGOK
60.0,19.25,1103.25,0.0,0.0,4.0,4.0,7293-LSCDV
47.0,59.6,2754,92.5549129357727,0.0,6.0,2.0,7025-WCBNE
11.0,64.9,697.25,166.92824567180594,0.0,0.0,3.0,5756-JYOJT
56.0,100.3,5614.45,255.183569517976,0.0,3.0,2.0,4710-FDUIZ
28.0,110.85,3204.4,216.50167983599755,0.0,7.0,1.0,6030-REHUX
61.0,81.05,4747.65,257.0624297171963,0.0,8.0,3.0,9548-LIGTA
31.0,98.05,3082.1,314.53416565275523,1.0,0.0,2.0,5150-LJNSR
9.0,70.5,597.9,287.74837927536146,0.0,0.0,2.0,8270-RKSAP
35.0,94.55,3365.4,273.14382408733303,0.0,4.0,2.0,6522-YRBXD
2.0,19.65,38.8,14.904357222442137,0.0,0.0,3.0,2640-LYMOV
12.0,19.0,233.55,21.68197934442865,1.0,1.0,3.0,1218-VKFPE
1.0,75.3,75.3,241.95412906230848,0.0,4.0,3.0,3627-FHKBK
4.0,89.2,346.2,248.13955809387824,2.0,0.0,1.0,2865-TCHJW
1.0,19.0,19,57.26059363978119,0.0,0.0,ORPH-8d3c3066,1423-BMPBQ
3.0,20.0,61.7,11.332684052378582,0.0,2.0,3.0,2393-DIVAI
1.0,85.7,85.7,228.2258133299545,,0.0,,5192-EBGOV
52.0,63.25,3342.45,194.38384259691736,0.0,5.0,3.0,4568-KNYWR
5.0,20.1,85.1,3.017766618180474,0.0,4.0,3.0,8752-IMQOS
72.0,99.15,7422.1,298.6013405102975,1.0,1.0,2.0,0742-LAFQK
71.0,90.4,6668.05,249.4052146053832,2.0,5.0,2.0,0795-LAFGP
72.0,111.9,8071.05,324.4286708519986,1.0,5.0,2.0,0619-OLYUR
46.0,24.9,1174.8,28.13467602466668,0.0,0.0,3.0,5512-IDZEI
63.0,83.5,5435,243.43893712737716,0.0,2.0,2.0,0459-SPZHJ
30.0,84.3,2438.6,255.38711293050744,0.0,3.0,2.0,0215-BQKGS
1.0,45.6,45.6,158.37743077739222,0.0,1.0,3.0,9244-ZVAPM
12.0,61.65,713.75,161.96867496068384,0.0,4.0,3.0,0719-SYFRB
16.0,54.85,,180.7631884790122,0.0,5.0,2.0,8208-EUMTE
4.0,65.55,237.2,207.04565165153983,1.0,5.0,1.0,5172-MIGPM
51.0,90.35,4614.55,304.5857169354878,0.0,0.0,2.0,1710-RCXUS
65.0,20.4,1414.45,10.517340379431811,0.0,5.0,3.0,0374-FIUCA
16.0,74.55,1170.5,273.84252357595915,0.0,1.0,4.0,5839-SUYVZ
2.0,19.95,47.7,30.35616182989349,2.0,3.0,2.0,5173-ZXXXL
66.0,74.25,4859.25,308.61374540334305,0.0,0.0,3.0,1096-ADRUX
46.0,108.65,4903.2,355.55987384361686,0.0,6.0,3.0,2001-MCUUW
32.0,109.55,3608,369.378668930128,0.0,0.0,2.0,2731-GJRDG
72.0,86.65,6094.25,251.10939753329063,1.0,7.0,2.0,4723-BEGSG
38.0,81.0,3084.9,250.99178036114176,3.0,0.0,2.0,6516-NKQBO
51.0,47.85,2356.75,80.98422332226185,1.0,7.0,2.0,8672-OAUPW
72.0,114.55,8306.05,324.3708973341909,0.0,8.0,3.0,8207-DMRVL
65.0,105.25,6786.4,274.19719953191964,0.0,5.0,2.0,3419-SNJJD
9.0,29.95,248.95,135.64372047266568,1.0,,2.0,6543-CPZMK
9.0,65.0,663.05,145.5495133198365,0.0,0.0,3.0,4765-OXPPD
66.0,20.55,1357.1,0.0,1.0,—,3.0,2804-ETQDK
44.0,109.8,4860.35,324.8204455518262,0.0,3.0,3.0,6689-VRRTK
50.0,69.5,3418.2,189.17680606430645,1.0,2.0,3.0,7138-GIRSH
15.0,48.85,,119.16634950970683,0.0,5.0,2.0,9396-ZSFLL
8.0,25.25,186.3,87.96089964536482,0.0,4.0,3.0,6464-KEXXH
66.0,102.85,6976.75,194.51107147417875,0.0,6.0,2.0,7134-MJPDY
57.0,87.55,4884.85,290.3693790979494,0.0,2.0,3.0,5240-CAOYT
7.0,78.55,522.95,265.46787699171995,0.0,0.0,ORPH-1c74949f,4059-IIEBK
10.0,34.55,362.6,206.55813463346703,0.0,2.0,2.0,4881-JVQOD
62.0,92.05,5755.8,262.72186497515594,0.0,1.0,3.0,0516-UXRMT
40.0,85.05,3355.65,220.0581954838831,1.0,4.0,2.0,4851-BQDNX
20.0,19.7,406.95,14.867523185516276,0.0,2.0,2.0,5148-HKFIR
7.0,20.0,137.6,3.197998287409291,0.0,0.0,3.0,1009-IRMNA
25.0,95.15,2395.7,373.042952683708,0.0,8.0,2.0,3003-CMDUU
23.0,84.25,1968.1,197.8871841039608,0.0,1.0,2.0,5016-IBERQ
66.0,104.6,6819.45,296.8147795706158,0.0,0.0,2.0,6797-UCJHZ
72.0,111.65,7943.45,291.68000417212943,1.0,0.0,2.0,2469-DTSGX
49.0,90.05,4547.25,235.0075894974589,0.0,0.0,2.0,4554-YGZIH
43.0,110.75,4687.9,220.1401243107597,0.0,5.0,3.0,5099-BAILX
46.0,55.0,2473.95,139.6891372683928,0.0,3.0,2.0,9931-KGHOA
72.0,89.85,6562.9,255.69904940856097,1.0,4.0,2.0,1775-KWJKQ
10.0,20.35,176.3,0.0,0.0,0.0,2.0,7665-VIGUD
40.0,54.55,2236.2,193.26297297965576,0.0,10.0,2.0,9411-TPQQV
65.0,105.5,6985.65,344.08201141132406,0.0,0.0,2.0,7207-RMRDB
31.0,99.45,3109.9,360.8512832961328,1.0,1.0,2.0,7954-MLBUN
68.0,70.9,4911.35,167.8371321630223,0.0,3.0,2.0,2077-DDHJK
56.0,104.55,5794.65,289.3423631480709,0.0,3.0,2.0,4913-EHYUI
10.0,85.25,855.3,359.7551475543572,0.0,0.0,1.0,0195-IESCP
68.0,25.4,1620.2,70.16499158404454,1.0,5.0,3.0,9574-BOSMD
unknown,56.15,2499.3,171.14827152699343,0.0,4.0,3.0,4580-TMHJU
1.0,89.55,89.55,401.9767757939253,0.0,4.0,2.0,0970-ETWGE
49.0,89.85,4287.2,261.948399651011,0.0,0.0,2.0,4908-XAXAY
15.0,25.25,394.85,1.604540609541993,0.0,5.0,ORPH-df2b2f5e,8404-VLQFB
20.0,94.55,1899.65,331.39076229763475,0.0,0.0,2.0,1626-ERCMM
1.0,45.7,45.7,72.42992445268901,0.0,0.0,3.0,0887-HJGAR
50.0,69.65,3442.15,136.95520570324246,0.0,0.0,3.0,2391-IPLOP
2.0,89.5,161.5,232.93226705578215,1.0,4.0,1.0,5644-PDMZC
24.0,70.0,1732.6,172.4769220734793,0.0,0.0,2.0,3509-GWQGF
3.0,69.55,222.3,250.0485977810582,0.0,0.0,2.0,9576-ANLXO
1.0,74.6,74.6,280.5060250851755,0.0,4.0,2.0,2024-BASKD
35.0,20.1,655.3,59.06519940141347,0.0,1.0,2.0,5845-BZZIB
17.0,24.8,475.25,18.0497514829826,2.0,2.0,2.0,1140-UKVZG
8.0,19.65,164.3,0.0,0.0,0.0,2.0,4160-AMJTL
10.0,95.1,865.1,314.1277012556169,0.0,4.0,ORPH-c74868a1,5183-SNMJQ
68.0,88.85,6132.7,234.1742648598662,0.0,9.0,ORPH-d7e20b1f,8100-PNJMH
45.0,78.8,3597.5,291.3672111512925,0.0,9.0,2.0,7838-LAZFO
2.0,19.85,35.9,9.41800858173969,0.0,2.0,3.0,4464-JCOLN
37.0,20.35,697.65,6.123390814518256,0.0,0.0,3.0,2085-JVGAD
4.0,24.25,96.05,82.08519444666022,0.0,5.0,-,5650-VDUDS
10.0,45.25,428.7,74.19284316796579,0.0,0.0,3.0,8095-WANWK
1.0,20.05,20.05,23.39474873862716,0.0,0.0,2.0,3030-ZKIWL
65.0,69.55,4459.15,180.2193830770436,1.0,5.0,2.0,9565-FLVCG
57.0,19.5,1167.6,0.0,0.0,3.0,3.0,8755-OGKNA
,74.75,238.1,295.7890468358994,0.0,3.0,3.0,2800-VEQXM
,69.65,145.15,224.23692058613213,0.0,4.0,2.0,7538-GWHML
49.0,30.2,1453.1,163.85457393075637,0.0,0.0,4.0,5533-RJFTJ
4.0,45.65,191.05,132.80499620997392,0.0,1.0,1.0,3859-CVCET
70.0,57.8,4039.3,259.4262787085454,,3.0,3.0,0214-JHPFW
53.0,19.85,1039.45,0.0,0.0,2.0,3.0,5642-MHDQT
53.0,25.55,1336.1,25.4990961702262,0.0,0.0,4.0,3088-FVYWK
1.0,75.05,75.05,227.39355665396351,0.0,4.0,3.0, 3276-HDUEG  
